"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-08-31,"43081","OH","Columbus","Franklin","Westerville",132,1167,0,0.00430292598967298,-0.0076530612244898,5422
2018-08-31,"43055","OH","Columbus","Licking","Newark",133,835,0,0,0.0334158415841584,2415
2018-08-31,"15601","PA","Pittsburgh","Westmoreland","Greensburg",134,921,-0.00754310344827586,-0.0191693290734824,-0.0863095238095238,825
2018-08-31,"95608","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Carmichael",135,1485,-0.000672947510094213,-0.00134498991257566,0.0298196948682386,2712
2018-08-31,"44060","OH","Cleveland-Elyria","Lake","Mentor",136,1090,0,0,0.0390848427073403,4664
2018-08-31,"97229","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",137,1548,-0.000645577792123951,-0.0089628681177977,-0.0114942528735632,2435
2018-08-31,"11238","NY","New York-Newark-Jersey City","Kings","New York",138,2614,-0.0011463507833397,-0.00419047619047619,-0.0480699198834669,11763
2018-08-31,"85364","AZ","Yuma","Yuma","Yuma",139,841,0.00119047619047619,0.00119047619047619,0.00598086124401914,1780
2018-08-31,"11385","NY","New York-Newark-Jersey City","Queens","New York",140,2204,0.000908265213442325,0.00272975432211101,-0.0121021963245182,11175
2018-08-31,"80013","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",141,1521,0,0.00131665569453588,0.0187541862022773,3826
2018-08-31,"77459","TX","Houston-The Woodlands-Sugar Land","Fort Bend","Missouri City",142,1435,-0.000696378830083565,0.000697350069735007,-0.00485436893203883,857
2018-08-31,"33024","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Pembroke Pines",143,1399,0,0,0,4909
2018-08-31,"91709","CA","Riverside-San Bernardino-Ontario","San Bernardino","Chino Hills",144,1947,-0.000513347022587269,-0.000513347022587269,-0.0265,1646
2018-08-31,"43123","OH","Columbus","Franklin","Grove City",145,1247,0,-0.00160128102481986,0.00889967637540453,3238
2018-08-31,"20906","MD","Washington-Arlington-Alexandria","Montgomery","Silver Spring",146,1761,0.00170648464163823,0.00571102227298686,-0.00844594594594595,12097
2018-08-31,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",147,2994,-0.0053156146179402,-0.0115549686365137,-0.0354381443298969,3095
2018-08-31,"78577","TX","McAllen-Edinburg-Mission","Hidalgo","Pharr",148,758,-0.00131752305665349,-0.005249343832021,-0.129735935706085,1012
2018-08-31,"98012","WA","Seattle-Tacoma-Bellevue","Snohomish","Bothell",149,1938,0,-0.00154559505409583,-0.0147432638535841,4146
2018-08-31,"76028","TX","Dallas-Fort Worth-Arlington","Johnson","Burleson",150,1145,0.00174978127734033,0.0105913503971756,-0.0653061224489796,378
2018-08-31,"14850","NY","Ithaca","Tompkins","Ithaca",151,1749,-0.00455321570859419,-0.0152027027027027,0.00401836969001148,2492
2018-08-31,"34787","FL","Orlando-Kissimmee-Sanford","Orange","Winter Garden",152,1448,0.00138312586445367,0.00346500346500346,0.0577063550036523,2078
2018-08-31,"33908","FL","Cape Coral-Fort Myers","Lee","Fort Myers",153,1653,-0.00541516245487365,-0.0236266981689309,0.0254342431761787,14074
2018-08-31,"02148","MA","Boston-Cambridge-Newton","Middlesex","Malden",154,2060,-0.000485201358563804,-0.00193798449612403,-0.0623577605826126,7864
2018-08-31,"65807","MO","Springfield","Greene","Springfield",155,665,0.00150602409638554,0.00150602409638554,-0.00299850074962519,765
2018-08-31,"33647","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",156,1227,0.000815660685154976,0.00245098039215686,0.0302267002518892,5904
2018-08-31,"76063","TX","Dallas-Fort Worth-Arlington","Tarrant","Mansfield",157,1391,0,0,0.00870195794053662,472
2018-08-31,"44256","OH","Cleveland-Elyria","Medina","Medina",158,1141,0.00087719298245614,0.00087719298245614,0.0391621129326047,1576
2018-08-31,"11373","NY","New York-Newark-Jersey City","Queens","New York",159,2197,0.00136736554238833,0.005032021957914,0.00779816513761468,10839
2018-08-31,"79938","TX","El Paso","El Paso","El Paso",160,948,0,-0.0135275754422477,-0.0613861386138614,210
2018-08-31,"60620","IL","Chicago-Naperville-Elgin","Cook","Chicago",161,1189,-0.000840336134453782,-0.00335289186923722,-0.0108153078202995,2178
2018-08-31,"95823","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",162,1296,0.00154559505409583,0.00154559505409583,0.0228887134964483,1596
2018-08-31,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",163,2499,0,-0.00239520958083832,0.0137931034482759,7645
2018-08-31,"30040","GA","Atlanta-Sandy Springs-Roswell","Forsyth","Cumming",164,1448,-0.00275482093663912,-0.0122783083219645,-0.0301406563965171,443
2018-08-31,"75056","TX","Dallas-Fort Worth-Arlington","Denton","The Colony",165,1393,0.000718390804597701,0.000718390804597701,0.00942028985507246,836
2018-08-31,"33009","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Hallandale",166,1630,0.00122850122850123,0.002460024600246,0.0296904611497157,30411
2018-08-31,"45011","OH","Cincinnati","Butler","Hamilton",167,865,0,0,0.00348027842227378,2097
2018-08-31,"06902","CT","Bridgeport-Stamford-Norwalk","Fairfield","Stamford",168,2016,0.00198807157057654,0.0014903129657228,-0.0354066985645933,9580
2018-08-31,"27410","NC","Greensboro-High Point","Guilford","Greensboro",169,994,0,0,-0.0302439024390244,4940
2018-08-31,"89121","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",170,1099,0,0,0.0476644423260248,6518
2018-08-31,"10028","NY","New York-Newark-Jersey City","New York","New York",171,3333,0.00150240384615385,0.000300120048019208,-0.0319488817891374,17064
2018-08-31,"92345","CA","Riverside-San Bernardino-Ontario","San Bernardino","Hesperia",172,1191,0.000840336134453782,-0.00334728033472803,-0.00251256281407035,573
2018-08-31,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",173,2193,0,-0.000911161731207289,0.0195258019525802,3024
2018-08-31,"07302","NJ","New York-Newark-Jersey City","Hudson","Jersey City",174,2633,-0.000379650721336371,-0.00227358848048503,-0.019366852886406,14063
2018-08-31,"65203","MO","Columbia","Boone","Columbia",175,997,0.00201005025125628,0.0163098878695209,0.0908096280087527,3708
2018-08-31,"27587","NC","Raleigh","Wake","Wake Forest",176,1286,0.000778210116731518,0.00233826968043648,0.0198255352894528,356
2018-08-31,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",177,1025,-0.00485436893203883,-0.01252408477842,0.0301507537688442,1613
2018-08-31,"08753","NJ","New York-Newark-Jersey City","Ocean","Toms River",178,1640,0,0,0.0199004975124378,1597
2018-08-31,"92336","CA","Riverside-San Bernardino-Ontario","San Bernardino","Fontana",179,1970,0.00203458799593082,0.0112936344969199,0.00510204081632653,545
2018-08-31,"92126","CA","San Diego-Carlsbad","San Diego","San Diego",180,2001,-0.000998502246630055,-0.00298953662182362,0.0405616224648986,6169
2018-08-31,"60634","IL","Chicago-Naperville-Elgin","Cook","Chicago",181,1499,0,0,-0.0234527687296417,3439
2018-08-31,"30188","GA","Atlanta-Sandy Springs-Roswell","Cherokee","Woodstock",182,1392,0.000718907260963336,0.00143884892086331,0.0280649926144756,2617
2018-08-31,"46307","IN","Chicago-Naperville-Elgin","Lake","Crown Point",183,1336,0,-0.00224047796863331,-0.0147492625368732,1500
2018-08-31,"75228","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",184,1239,-0.000806451612903226,-0.0016116035455278,0.0411764705882353,767
2018-08-31,"27406","NC","Greensboro-High Point","Guilford","Greensboro",185,767,-0.00130208333333333,-0.00904392764857881,-0.0315656565656566,1299
2018-08-31,"98103","WA","Seattle-Tacoma-Bellevue","King","Seattle",186,2148,-0.002322340919647,-0.00785219399538106,-0.0529100529100529,6807
2018-08-31,"99301","WA","Kennewick-Richland","Franklin","Pasco",187,885,-0.00449943757030371,-0.0390879478827362,-0.139941690962099,604
2018-08-31,"77845","TX","College Station-Bryan","Brazos","College Station",188,1237,-0.000807754442649435,-0.00161420500403551,-0.0491929285165257,2419
2018-08-31,"20011","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",189,2637,0,-0.00151457781143506,-0.0319383259911894,10182
