"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08"
"60148","Lombard","IL","Chicago, IL","Du Page",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,144900,144900,132400,145000,141000,139900,139450,158900,179000,189900,169900,147250,144700
"85251","Scottsdale","AZ","Phoenix, AZ","Maricopa",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244000,245000,229500,222250,234750,229500,249900,258000,264500,250000,275000,279000,285000,279900,274950,273500,274900,290000,286450,299000,299000,309900,309950,299900,299947.5
"20852","North Bethesda","MD","Washington, DC","Montgomery",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389000,381950,360000,359981,349000,335000,337000,336000,335000,327000,307450,307449.5,322250,325000,304999,312900,265000,264500,299900,293000,307995,317400,298250,317400,339000,350000,339000,329500,329000,340000,354998.5,354900,349450,331750,309000,327900,340000,367250,379900,378990,375000,372450,359900,339000,324990,321950,319000,340900,355000,349900,337400,374900,365950,360950
"33433","Boca Raton","FL","Miami, FL","Palm Beach",167,159950,167000,174500,169900,171950,174999,164900,160426,158000,155000,156250,149000,139000,145950,144900,137000,140000,139999,127900,125000,139000,144900,139900,129900,129900,131825,129950,129900,130000,129950,135000,139925,142400,139950,139900,149000,159000,149900,154950,165000,169700,159900,159000,174700,180000,179999.5,177500,179000,179900,180000,179950,174900,179900,179900,179900,175000,184900,184900,189000,184500,189900,194900,185000,184950,199000,192500,189000,198000,209950,199900,198000,189999,189999.5,195000,198750,2e+05,2e+05,210000,210500,206950,210000,220000,225000,229000,229000,225000,219900,219900,219000,219000,219900,226500,229000,244950,237950,234900,229000,230000,229000,226500,229900,229000,229450,223950
"33015","Country Club","FL","Miami, FL","Miami-Dade",168,79900,79900,75000,75500,75000,70000,69999.5,69949.5,73749.5,69900,69900,69900,69700,65500,69000,67950,67950,69000,65000,74900,79900,80000,80000,79900,80000,80000,86900,89450,86900,90000,82495,88330,85900,79000,80000,85000,85000,85000,88500,89900,90000,95000,99000,99900,1e+05,105000,109900,110000,111500,110000,110000,109000,110000,110000,110000,114700,115000,117450,121750,122000,120000,121950,119900,109900,117400,116800,118750,125000,129000,129700,131250,125000,124000,129475,135000,142750,145000,146000,145000,146000,145000,144900,144048,146000,145000,145000,145000,149900,145000,146000,150000,145000,148700,150000,150000,150000,154950,160000,165000,165000,164000,165000,167450,170000
"92648","Huntington Beach","CA","Los Angeles, CA","Orange",169,525000,498000,499000,499450,479000,465000,459000,468500,447000,419000,410000,4e+05,409950,419000,420950,450000,410000,385000,385000,427500,426250,425000,425000,399950,422000,412500,421500,449450,429000,455000,462000,475000,475000,470000,489499.5,509000,495000,460000,499000,495000,495000,499450,490000,484900,5e+05,519000,499900,499000,495000,494000,487500,529500,529900,539000,499900,492000,544450,529900,519000,529450,539900,549000,545000,549900,549900,569900,579900,589000,595000,625000,590000,579000,569950,592423,539000,615000,599673,599423,595000,595000,603950,597000,604500,629000,579000,559000,575000,627499.5,650000,699900,679500,662499.5,679900,699948.5,675000,657900,699499.5,739900,751000,699900,675000,674950,619000,720000
"37027","Brentwood","TN","Nashville, TN","Williamson",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292925,289950,285000,285000,290000,294890,291500,287450,282450,282500,279450,287500,259900,287500,288700
"01201","Pittsfield","MA","Pittsfield, MA","Berkshire",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229497.5,245324,245324,261561,237324,237324,235648,227000,229000,226078.5,207400,198734,201817,207400,199000,211528.5,223157,211528.5,191900,189900,182900,189900,198734,198734,223157,194367,188700
"30067","Marietta","GA","Atlanta, GA","Cobb",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82400,84900,94700,94950,94900,99900,1e+05,106450,99400,1e+05,99900,98250,89900,94000,94500,99900,99900,1e+05,110000,105000,104950,105000,105000,109900,109950,101361,1e+05,110000,110000,110000,115000,118450,119700,117950,119700,120000,120000,115000,120000,124900,125000,132450,135000,136500,142400,139900,136000,144450,142000,141750,141500,139900,139000,140000,165000,162000,159450
"08759","Manchester","NJ","New York, NY","Ocean",173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000,49000,49000,48500,48500,49900,54900,54950,59900,59900,59900,63500,65700,63900,60500,61000,62900,67750,66000,62500,59000,57000,57000,59900,59450,59949.5,64900,59900,50950,58950,64700,63900,63900,57900,57950,55950,57950
"53704","Madison","WI","Madison, WI","Dane",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144000,144000,150000,141700,149900,142450,149450,155000,140000,144500,149450,143900,147900,135000,139900,152400,152500
"07305","Jersey City","NJ","New York, NY","Hudson",175,364900,360000,362000,360000,359450,359900,359450,356950,337400,329000,319900,311000,304900,299900,299900,299900,299000,299000,298000,292500,289950,299000,285000,299000,299900,299900,299000,289900,289900,289900,287000,279949.5,289900,279900,279900,289000,286950,299800,337000,299900,299450,299450,315000,299900,307000,299450,299900,289900,289900,289900,299000,299450,299000,299450,309900,329450,309900,307000,299900,289000,289450,289900,305000,307450,305000,349450,349900,309900,319900,319900,319000,317000,349000,372500,373750,375000,399000,375000,379000,377000,399000,399000,379900,394500,399900,399450,349900,399900,395900,389900,389900,395900,399900,389800,389800,389000,384750,389000,385000,399000,392450,379000,389000,372250
"23455","Virginia Beach","VA","Virginia Beach, VA","Virginia Beach City",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324500,334900,299900,267000,249900,259500,266400,268800,268800,258000,253900,268800,317000,315000,299900,266200,259900,269000,261151,274900,299900,319950,344450,320000,334450,339900,329000,339450,361748.5,349900,352450,350000,346250,345000,339000,339000,329900,3e+05,281950,322450,340000,318500,324900,304950,319750,319950,325000,331950,349900,339000,323000,339450,339900,331495,339900,334900,344500,339900,339900,339900,324990,315145,312600,320000,328000,329900,335000,364700
"60608","Chicago","IL","Chicago, IL","Cook",177,279950,267399.5,269500,269500,262450,245000,245000,244900,229900,225000,216600,219450,209000,209000,209900,207450,213400,216900,205000,204900,199900,199900,189900,199000,189900,199000,199000,199000,199000,199000,195925,199000,199900,201000,209900,2e+05,200500,209000,199950,215000,225000,225000,229500,225000,234950,245000,240000,232950,239000,245000,245000,239000,235800,229000,239900,242500,249899,249699,239500,239000,229900,235000,248700,249900,259949.5,260000,259900,251200,250000,250000,264900,259000,269000,270000,285000,262000,270000,269450,269900,275000,279000,282450,270000,280000,274950,251650,275000,255000,255000,279999,289900,299000,299900,301950,309000,299999.5,299949.5,309000,314999,306950,299900,299900,299000,299000
"11216","New York","NY","New York, NY","Kings",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849000,705000,649000,642000,699000,649000,649500,649500,650000,650000,650000,670000,704500,694000,699000,727500,749000,817500,794000,824000,840000,849000,844500,849000,849000,840000,875000,899000,899000,899000,894500,899000,899000,909500,899000,899000,899000,897000,875000,850000,850000,847500,849000,825000,820000,836500
"92122","San Diego","CA","San Diego, CA","San Diego",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,292500,290000,295000,259500,275000,290000,299000,339000,335000,346500,342000,349000,329000,329000,329000,339000,360000,359000,369000,380000,385000,391750,379000,387000,369888,369500,377000,369000,375000,380000,375000,390000,377000,396750,423000,423000,389500,451900,419000,419000,404500,416794,416734,427500,417000,415900,445000,427000,459000,434500,442000,407450,407450,404900,404900,440000,430000,429450,457000,454500,454500,475000,447000,432500,454500,449000,465000,469000,477000
"41042","Florence","KY","Cincinnati, OH","Boone",180,111200,109900,114800,112000,113900,116015,110000,115000,112000,111000,109950,107900,106900,108000,107400,105900,104900,98000,99800,98000,94900,94950,98900,97450,94900,98900,93000,92000,93000,93000,89900,94900,94850,94900,93700,95000,99600,103900,99000,95500,95000,94900,97800,99400,96200,103000,105400,104900,1e+05,104900,107500,110900,107450,105900,105900,105000,91750,97000,94000,92500,93125,99450,109900,109900,105000,105000,99250,104750,112500,116450,125907.5,114595,105000,103500,102000,107500,99950,109900,102450,103400,105000,109450,107000,121400,127400,121450,117500,118000,119900,122900,118000,1e+05,99500,105000,99900,96000,94000,1e+05,113000,1e+05,98000,110000,110000,119700
"96815","Honolulu","HI","Honolulu, HI","Honolulu",181,350000,359900,345250,344583.5,339450,325000,320000,319900,336500,344900,344950,349000,344000,349000,339000,337000,357000,368000,368000,375000,375000,369000,368000,384900,365000,368000,365000,370000,370000,370180,374925,379950,378868,364000,369000,376680,375000,390740,395000,399000,405780,348000,399250,415000,420000,399000,399500,418500,399000,399000,396500,395000,395000,388000,389000,390000,388000,408000,429000,425000,424000,410000,425000,415000,399000,420000,425000,425000,429925,429950,429950,445000,449000,410000,439499.5,432000,428944,448000,438000,439499.5,447500,450000,465000,449950,449900,438000,440000,448500,450000,462400,474000,464000,475000,470000,465000,475000,468500,468000,465000,450000,468000,470000,450000,459000
"33436","Boynton Beach","FL","Miami, FL","Palm Beach",182,122450,125000,125000,118500,114950,108800,99950,99450,94899.5,89900,90000,91700,90750,98900,99000,99350,98950,99000,99000,99000,99000,99000,94900,93500,98000,89900,90750,95000,105500,99900,1e+05,99900,1e+05,95250,99000,99000,101000,1e+05,99000,99500,99000,99000,1e+05,1e+05,108000,114000,124000,129945,125000,122900,119000,119500,119250,124700,119000,115900,124500,119900,120950,124900,126000,129000,132750,124000,115000,115000,120200,123750,125000,139000,139000,139000,139000,139000,140000,139947.5,142000,149250,143900,146250,153950,159450,161950,161900,159000,164950,159500,154900,149900,145000,143000,145750,149000,149900,154000,153000,154900,159000,159000,160000,160000,162700,159250,159700
"33324","Plantation","FL","Miami, FL","Broward",183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,135000,135000,135750,135000,139000,135900,138188,135000,139900,144650,140000,137000,145000,145000,134900,135000,139203,139500,139900,139900,141450,139700,142949.5,137000,135055.5,139900,144950,150000,152000,150000,152000,152510.5,154900,158400,154900,149602.5,158950,159000,165000,164950,167500,167500,164900,164900,164950,169000,169000,174000,172000,169900,168900,179000,179000,173200,179000,179000
"33021","Hollywood","FL","Miami, FL","Broward",184,,,,,,,,,,,,,,,,,,,,,,,,,,,,89950,83450,89900,95000,99000,95000,84900,85000,89900,87500,90000,89000,95000,105000,110000,114450,109500,108250,115987.5,120000,124900,125000,120500,120000,124949.5,129900,135900,135000,128500,135000,129500,125000,129250,125000,125000,124900,120500,115450,115450,124900,124900,121000,120000,129950,130000,135000,129900,125000,125000,128000,129000,129000,138500,134950,135000,139900,137900,135000,129950,129900,129950,135000,139000,135000,139900,140000,145900,149900,149150,149000,144900,142950,141500,140000,145900,144900,144900
"98034","Kirkland","WA","Seattle, WA","King",185,199950,199950,199950,199000,189950,189950,189950,189450,176500,178000,174950,174950,161500,157450,141000,119900,119900,125000,129000,122000,119450,119000,110000,107777,109950,107777,119950,119950,119975,120000,123750,124747.5,122500,125997.5,135000,133499.5,130000,132000,137500,140500,140000,142700,150000,149925,144975,139500,149900,159975,161000,160975,170975,178975,175000,165000,185000,197250,187900,179499,188000,185000,189500,185000,199450,199975,211950,209975,210000,215000,220475,219975,209975,220000,209900,209000,220000,235000,240000,252500,250000,239995,239500,237000,239950,249900,249000,240000,262000,269925,285000,278759,288000,291925,3e+05,3e+05,318000,279925,260000,284950,299950,305000,347475,339950,309000,342450
"48439","Grand Blanc Township","MI","Flint, MI","Genesee",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207400,199500,198950,197450,195000,199900,194900,207689,224900,222282.5,227450,220000,219429,219900,214900,219980,224760,212980,192400,194990,192450,216370,220950,210375,177950,185950,172500,174900,179900,179000,179000,179000,177900,174000,174000,179900,172000,169900,155000,151250
"92128","San Diego","CA","San Diego, CA","San Diego",187,289500,292950,299950,306950,294000,299000,289900,295000,289900,285000,289700,280000,269000,274999,285000,285000,276250,279000,275000,275000,265000,259000,250000,249900,240000,249900,255000,250900,258050,270000,294450,270000,269450,267400,261950,309000,312495,325000,315000,310000,332450,337000,348500,349000,349900,347000,345000,335000,329900,339500,369990,360000,355000,332500,369949.5,389000,372500,359000,357000,347000,339000,339900,349000,384750,379000,375000,383000,385000,375000,389900,396450,362450,373000,414950,415000,406000,425000,429000,429000,424900,429000,415000,415000,419000,429000,429450,425000,449000,450000,442450,449000,449000,446500,464900,474000,474500,494500,479900,471500,467000,470000,465000,485000,479000
"33463","Greenacres","FL","Miami, FL","Palm Beach",188,65000,64900,64900,59000,59000,58000,59000,60000,59000,58000,59450,58900,56000,53950,51900,50000,51000,50000,49900,49900,47000,45400,48000,47000,46000,45000,45000,42250,42900,45900,53900,49900,50000,49000,52250,55000,55250,55000,55000,56000,59900,59900,59999,63500,62250,59900,62400,68000,65500,59900,65500,68750,72200,71200,72200,72500,72700,72500,68000,65000,64900,66500,67500,69900,68500,68500,69900,74000,72000,72000,79900,77750,75000,70000,72500,72500,75000,75000,79900,77000,79900,78000,79500,79900,78900,78700,78900,82500,84500,79900,79900,84000,83250,79900,80000,82400,81000,81000,83900,85000,83450,87950,89900,85500
"94806","San Pablo","CA","San Francisco, CA","Contra Costa",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237500,245000,275000,279000,295000,319500,323900,299900,335000,335000,335000,312500,307000,320000,325000,377000,399000,354500
"92562","Murrieta","CA","Palm Desert, CA","Riverside",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309000,315000,319900,312450,342900,327450,342450,327500,327500,346250,347500,319000,299995,307497.5
"77007","Houston","TX","Houston, TX","Harris",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000,349000,349000,349500,349000,325000,329500,325000,339250,349000,339500,339500,339974,329000,328250,327000,324900,321950,324990,315000,315000,315000,305000,314950,317000,3e+05,3e+05,299900
"07047","North Bergen","NJ","New York, NY","Hudson",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,272000,299000,290000,270000,284950,252500,255000,260000,252400,240000,259400,299000,289000,299000,329000,318000,318000,315000,289000,299000,299000,289000,299000,302000,314900,315000,299999,309000
"60004","Arlington Heights","IL","Chicago, IL","Cook",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,184900,190000,209900,203950,188450,161950,164000,175000,182400,196950,205000,209000,202450,199000,180000,173500,178950,179450,179900,180000,181400,186061,179450,183900,178450,175000,177900,175000,175000,176500,177700,177400,174900,174450,179950,179900,195000,195000,199000
"06457","Middletown","CT","West Hartford, CT","Middlesex",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122500,134900,133900,126900,120000,119900,115000,115000,114900,114999,114949.5,117900,119900,119900,118900,115000,109900,109900,109900,110000,114900,114400,110000,119000,123000,124900,118000,119000,115950,120500,109900,110450,107000,104900,114900,119500,114900,114000,120000,120000,119945,119900,117400,119950,125000,125000,126500,134500,142500,139900,139900,130000,128500,128500,129800,129900,129900,119900,124900,121900,119900,120000,119950
"33308","Fort Lauderdale","FL","Miami, FL","Broward",195,290000,270000,254500,282450,275000,279000,279000,277000,279950,250000,259000,259000,249000,237450,249900,249000,249900,259250,265000,260000,269101,295000,292950,298000,285000,290000,298500,299999,299000,310000,325000,310000,289450,293000,299000,295000,289000,289000,295000,288000,299000,299000,298750,299000,295000,285000,295000,295000,299000,295000,297000,297000,299425,290000,284900,289000,269000,271000,279900,259900,277000,279500,292450,299000,299900,295000,289000,299000,295000,298500,299900,310000,314844,316950,319000,325000,324000,319900,329000,328944,329000,329000,329000,335000,325000,325000,325000,320000,319000,324500,325000,319500,319250,319400,312400,299000,310000,310000,306750,315000,317000,319500,325000,329999
"02780","Taunton","MA","Providence, RI","Bristol",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162100,169900,189900,199900,199900,202399.5,199899.5,199899.5,174900,194899.5,174900,167450,165000,165000,181950,179900,184900,183900,199000
"33141","Miami Beach","FL","Miami, FL","Miami-Dade",197,,,,,,,,,,,,,,,,,,,,,,,,,,,287900,275000,314000,325000,275000,247000,260000,249450,240000,269900,299500,303000,274950,278000,279000,270000,295000,289000,270000,265000,274900,269000,269900,289000,270000,265000,275000,3e+05,307000,305000,311105,299000,319950,335000,319000,299000,265000,265000,265000,263500,260000,298063.5,299000,289950,329900,342500,345000,350000,349500,360000,369500,359000,365000,360000,352500,354000,356500,355000,345000,349000,348000,349700,360000,360000,366000,355000,360000,357000,359000,359000,348000,349900,359000,350000,354950,349999,349900,335000
"07728","Freehold Township","NJ","New York, NY","Monmouth",198,249900,249900,250000,249000,239900,236194,219900,219900,219900,219900,217250,219900,220000,224950,224900,215000,210000,199999.5,2e+05,199000,199450,199450,199000,204975,199250,198250,2e+05,199900,196250,199000,2e+05,187000,189450,185000,186500,189000,195000,197000,199500,2e+05,2e+05,199700,199250,198800,194900,195000,198900,198400,195000,195000,195000,196500,209900,212900,213450,207450,202450,198450,202499.5,199900,199900,204999,219900,219900,224900,219450,225000,229000,219000,209950,209900,209900,219999.5,219999.5,210500,215000,217000,215000,218000,209000,209900,205000,209450,208500,210000,209900,209950,225000,229800,224900,215000,219900,219900,226500,231950,224000,229000,212500,210000,229000,219900,219450,229000,227000
"85201","Mesa","AZ","Phoenix, AZ","Maricopa",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000,134900,129950,126750,120000,120000,122900,119900,129000,130000,129000,128250,129000,129900,129900,137500,144700,140000,139450,145450
"20910","Silver Spring","MD","Washington, DC","Montgomery",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,275000,275000,275000,264900,275000,275000,279500,287500,285000,299000,295900,273700,265000,284500,279950,275000,278000,274250,269450,271700,274200,272245,280000,259500,260000,259750,268750,275000,287900,289900,289900,289900,289900,294900,298500,298900,299900,299000,294250,287450,289900,289900,299900,297000,279900,286953,280000,299000,292400,279000,282000,299999,299900,316000,302400,289900,295500
"22192","Woodbridge","VA","Washington, DC","Prince William",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154950,174900,160000,162500,168900,168900,165000,169500,165000,168500,172450,169000,165000,162500,164950,160000,160000,155000,159650,153450,149999,159900,159900,169450,169900,164950,160000,160000,159900,161100,164300,160000,165000,165000,169994.5,179500,182600,182500,179450,170000,166250,162900,165148,175000,178000,182450,180000,184900,185000,180000,174950,174950,177900,184900,185000,187500,199900,181124
"22201","Arlington","VA","Washington, DC","Arlington",202,374995,399900,419419,385000,369990,374900,375000,386950,399900,399900,399900,415000,412450,399900,435000,419900,415000,399900,402499.5,413500,411950,399250,389900,395850,399900,399900,399900,399450,399900,414900,407400,409900,421900,419000,409700,4e+05,449900,449000,427000,439900,440000,439000,449000,442500,420000,414900,399900,389000,363500,411000,415250,399900,399950,399950,385000,399900,419000,439000,435000,409900,409900,427000,454950,475000,449000,419450,399900,435000,430000,432450,424900,437000,436000,415000,409900,444950,457000,433800,423000,415000,412000,414900,412499.5,414900,424000,450000,454950,444950,444900,437000,469499.5,459950,448500,430000,439900,452500,480000,499900,449000,454900,458700,435000,455000,459900
"94568","Dublin","CA","San Francisco, CA","Alameda",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457000,472000,459900,470850,483700,475000,475000,461750,492000,499000,539900,525000,560000,567500,562250,570000,519000,534890,528888,528444,535000,6e+05,609000,610000,609950,620975,599800,609900,634000,595000,625000,637499.5,670000,709000,724950,705000,705000,737475,749974,699725,773495,699250,673990,661312,661312,688500,689000,779700,788999.5,719000,740000,729450,699925,738500,749400,798500,804840,830440,818940,867000,857000,799000,760000,767000
"92620","Irvine","CA","Los Angeles, CA","Orange",204,519999,534000,534000,515999.5,524499.5,519999,499000,499000,449000,434000,425000,419000,432000,424450,439000,419950,419000,432000,414194,429000,430950,438700,429900,423500,423999,428500,444000,451700,455550,455550,450000,439950,451700,460000,448888,460000,475000,475000,495000,535000,562450,599900,599000,559900,559900,569500,599000,636997.5,649950,639950,589450,627400,609900,625000,607175,649900,629894,623945,608000,6e+05,583900,627944,618888,661950,667444,625000,634000,649694,669000,672250,665000,667000,634388,638888,618888,639000,655000,665000,675000,667500,649000,645000,645000,671444,675000,689888,699000,748000,709394,699900,735000,735000,728944,699450,725000,729888,729444,748500,759000,789950,798000,786500,786500,784500
"21218","Baltimore","MD","Baltimore, MD","Baltimore City",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179000,160000,152400,147200,137900,129950,133900,139000,139500,139000,145000,155000,149000
"32839","Orlando","FL","Orlando, FL","Orange",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,39900,37000,34950,35000,35000,34900,36000,39900,40000,38900,38900,38900,39900,43000,46000,44900,48500,45450,49000,54900,47200,54900,55000,54900,52900,52900,55000,57600,55000,54900,57900,52000,52000,57450,59000,54900,57500,54700,54500,54500,55000,57000,59900,58900,58000,56560,59950,62000,59900,67400,68000,66000,60000,60000,60950,64500,63750,65000,65000,74500,79500,74900,76000,75450,77275,73500
"92882","Corona","CA","Palm Desert, CA","Riverside",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,180000,199950,219900,219900,215950,222900,216375,199500,221900,221325,224950,224900,230000,235000,235000,232000,222450,224900,208000,224900,240000,235000,219999,222449,248900,254450,255000,259900,284480,284740,282740,285000,294950,262000,245000,279950,280000,299900,299900,286950,292450,295000,286974.5,295000,295000,299900,299700,309500,3e+05,299900,297450,299950,302000,315000
"96706","Ewa Beach","HI","Honolulu, HI","Honolulu",208,,,,,,,,327500,320000,310000,310000,303000,299000,277000,280000,299000,307500,305000,297000,297900,312000,313500,297900,299900,296500,319950,325000,325000,330000,330000,330000,329000,332500,329000,335000,332500,337500,332500,345000,357000,348000,309500,344000,344000,367000,375000,375000,379000,385000,395000,408000,395000,395000,398000,398000,377500,385000,383500,390000,385000,389000,417500,409000,405000,415000,420000,420000,410000,415000,425000,435000,435000,436000,399999,455000,460000,465000,469900,475000,471000,470000,465000,495000,486944,512500,510000,519449.5,515000,513250,525000,539000,540000,538000,536500,525500,538900,526000,535000,540000,555000,560000,557000,557500,555000
"34293","Venice","FL","Sarasota, FL","Sarasota",209,150000,149900,147500,144950,144900,149000,139900,145000,136250,137600,133900,131500,129900,129000,125000,124900,124950,120000,119900,119700,118900,117950,118950,118250,119900,121450,124900,129900,130950,129900,129900,129900,130950,133250,134700,129900,139900,149900,149900,149900,149000,145000,148500,152500,149950,159000,159000,159900,161000,169900,172450,166900,167000,165000,169700,169900,179000,195500,194900,198000,199000,189900,189000,189900,184400,189000,197000,197000,194000,194000,192500,189000,189500,194900,192000,189999,192000,184950,184500,185700,199900,195950,192750,199900,212250,199900,202500,199000,208450,207900,209900,220000,220000,219743.5,219987,219000,217900,215900,219943.5,224450,224450,224000,219493.5,216950
"85351","Sun City","AZ","Phoenix, AZ","Maricopa",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79999,79900,79000,79450,79000,79450,79000,79000,85000,87000,84500,89900,89900,89900,87500,85500,85000,85000,82000,82000,82000,89500,89500,93000,99000,98750,99000,99000,98600,98100,99000,99000,98000,98700,99000,102500,104000,112000,112700,115000,108500,109500,109247.5,110000,108000,108000,114900,114997.5,120000,125000,124500,120000,125000,128450,120000,120000,126500,129900,131250,134900,134000,137500,137500,134900,134700,132900,135000,135000,139900,143350,144750
"75204","Dallas","TX","Dallas, TX","Dallas",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304495,325000,349500,359000,350000,319000,309950,342500,360000,369000,366000,359900,349999,366500,369000,372450,382900,361500,391000,395000,369000,366500,379900,369500,367000,384450,365000,365000,389000,354500,390000,399000,409000,419000,417000,424900,412450
"89147","Las Vegas","NV","Las Vegas, NV","Clark",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,82240,84500,81944,84900,89900,89900,89450,88000,93750,96250,98949.5,94000,94900,93888,94950,97350,96000,99250,99900,106000,107250,101950,112445,111000,110000,108700,116444,117900,109950,105000,104500,109900,109900,112499.5,115000,115000,114999.5,108399.5,113900,119900,120000,123949.5,129000,137500,137950,138950,135000,135000,135000,139900,150910,158999.5,153900,155000,164000,167400,165738,179450
"92399","Yucaipa","CA","Palm Desert, CA","San Bernardino",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359450,365000,349900,344950,349900,349900,349900,349999,349950,350000,357400,374700,365000,377450,384450,399000,389949.5,389000,387400,384900,384900,365000,369900,380000,377450,375000,375000,379000,391200,395000,397450,394900,399900,404950,389900,398000,399450,399999,399000,399900,405000,421750,399900,398500,399000,398000,399900,398950,430000,426950,423200,419900,414950
"11354","New York","NY","New York, NY","Queens",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798000,829000,758500,729000,699000,690000,649500,642000,680000,732250,748000,749000,738000
