RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
84654,60657,Illinois,1,436e3,455e3,45e4,449900,460100,476e3,468200,455200,452900,458200,441400,418100,397400,423700,434500,459700,443300,453800,438900,427600,407500,424400,424100,429e3,395900,408600,403800,416200,412500,415900,450100,466400,467700,451500,426200,421300,400500,408200,419200,418e3,420900,432200,441200,443300,405e3,427800,421500,441400,409200,404600,402300,399200,394200,398400,429800,427500,428800,423200,419800,438100,419500,420300,402300,404800,432200,440600,440700,433400,423600,432200,438e3,447e3,444600,437400,432e3,434800,465600,465900,479100,455200,477500,470500,467200,447600,444600,447800,442200,447400,449300,460600,455e3,450900,451600,457400,451800,429500,441e3,459200,488300,477600,474900,472600,480500,477900,484900,480800,495400,457e3,458500,452900,494100,501200,495600,485e3,474300,490200,484400,502900,485300,478600,463800,478800,496400,513400,514800,526800
91982,77494,Texas,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280600,296400,299200,296800,283700,280300,27e4,273400,278600,281e3,291700,292700,308900,303700,297900,279500,282100,288500,300600,300800,298600,280200,269e3,270300,294e3,305200,305e3,294400,296800,303900,303300,300800,301600,304900,309e3,304100,313400,314800,314400,304600,307100,308900,316200,318e3,317500,318100,316600,323900,326e3,338100,340500,345400,341400,344300,354600,365300,366500,356800,351400,348200,350200,354e3,362600,365600,365200,365800,367400,371300,374500,375900,376600,374700,379400,377200,378e3,377600,371200,368900,371300,373800,380600,373500,378300,377e3,394100,390200,389400,369900,
93144,79936,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194200,182600,184900,178500,184600,181900,180900,177900,183700,21e4,209400,204500,187500,195e3,195100,193900,183e3,180200,187500,191e3,190800,185900,186500,190300,194700,199700,196200,21e4,208500,211500,190200,181900,190800,199800,203200,194300,185800,190300,197300,197400,
61630,10016,New York,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956900,861600,895200,869600,889100,863500,874200,823500,820700,759200,783500,864600,920100,921800,903600,937200,1014300,961200,952300,888800,928900,894100,918800,867300,899300,905600,938600,908800,883200,979100,1006900,1043700,1019600,1134300,1117900,1130100,1063e3,1068e3,1110500,1135700,1169100,1085600,1100600,1130900,1195e3,1158e3,1090600,1043600,1095900,1116800,1112200,1055900,963500,1044400,1005800,1025300,96e4,1035400,1093e3,1093700,1008e3,1011e3,1046100,1073600,1028500,983200,985700,1023100,1062e3,1078700,1161700,1155100,1107600,1056700
74242,37211,Tennessee,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290500,278700,286400,287500,289400,283900,309700,312700,321600,305900,308600,311800,311500,313800,312600,317200,319e3,321500,314100,320500,329400,333200,327e3,325800,323e3,329400,331500,343100,350100,354300,363500,361100,359200,354400,368400,369500,368700,365100,371400,373400,378500,367500,377100,382500,392100,390400,376600,386600,379100
84620,60618,Illinois,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408400,407800,390500,380600,389800,404700,414800,399200,399600,405900,421200,416600,421500,453500,462400,469100,435800,472700,466600,482e3,437900,445800,442600,454800,450400,456300,456300,458500,489600,489900,482800,447600,490100,498500,514200,47e4,468800,457100,474100,477800,483e3,470800,473800,475e3,492900,482300,477400,468700,475200,481e3,455500,453e3,471500,485200,504200,499500,507e3,489700,484300,473800,478800,457300
92036,77573,Texas,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264900,280200,267700,262800,250300,252500,251200,254300,250800,251800,247800,268100,270400,269700,252400,251700,258500,26e4,262900,259300,267e3,267300,271900,276800,277400,278900,271500,272900,270600,27e4,269700,271900,271600,279900,280100,281600,277900,276500,284400,285500,287900,284100,284600,298200,299600,300900,300200,305100,305200,301800,299600,303700,306100,307900,310400,309800,312e3,313500,309100,307600,325e3,33e4,331500,314400,314100,314700,323200,336700,344200,345700,327300,322400,313800,329300,331e3,334500,337e3,338e3,341900,
92045,77584,Texas,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266100,264200,266300,255100,255700,251600,263500,267e3,269600,269700,269700,272600,278300,277700,277300,273900,277400,282200,281900,284e3,274400,273500,269100,285500,29e4,306500,300800,300700,291600,296700,297800,296400,295e3,301800,306100,309e3,300400,305100,305500,316400,315300,314700,315800,315100,323100,319500,325e3,318400,317600,316700,321e3,311900,307800,301700,317800,315400,310300,306800,309700,318100,318e3,326100,330500,
69816,28269,North Carolina,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,278200,281800,273500,292900,298100,298500,287800,293400,296800,299500,296400,301300,297300,300500,296500,301800,303700,299600,294200,291500,305300,310900,317700,321e3,322900,330200,338700,352200,
66126,20002,District of Columbia,10,624500,655200,643600,653e3,613800,605800,58e4,561600,545500,539200,601e3,644100,653100,592800,563500,594e3,598900,59e4,522100,526300,525300,542400,544200,587700,594100,579800,544200,542600,536300,562200,577900,597700,557500,553700,593900,601900,588800,538700,539100,549300,547700,542900,503600,506900,507e3,552700,534300,573600,566500,602900,590200,612400,616500,597700,549700,563e3,594700,632500,628700,637e3,640700,627e3,613800,620300,621800,621e3,611700,614100,616100,629300,649e3,641200,626100,602200,610500,607800,620400,626800,639100,635900,633200,619200,627100,630200,631e3,638300,644500,669700,679200,676200,646700,637300,653900,686800,672600,665800,667e3,689800,686800,679300,678200,688900,689200,699800,692300,696900,684800,697500,711200,727800,738500,730600,717100,703900,698200,724100,709900,719900,709700,723200,736100,743400,756700,764e3,758100,
92271,78130,Texas,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254500,257200,266800,267300,267500,263100,279e3,283900,296e3,282100,276100,262300,257400,257600,260300,270300,276200,278e3,273500,268400,272500,278800,277700,282400,286400,298800,291600,287500,280900,283300,279e3,299e3,310700,318300,306400,304200,306600,304300,
93123,79912,Texas,12,232800,237800,238500,229200,213500,222100,235400,249700,247500,233900,237600,243600,258500,251500,240400,220100,217400,218400,230600,221300,217200,214200,232100,232400,234600,232400,240800,226900,216600,213800,248700,256100,253100,230500,232900,243600,229100,219800,216200,235700,238600,234400,242100,229800,230700,212200,222500,218300,227200,231800,234300,213e3,213e3,221e3,242900,229800,226900,215900,229700,216600,213800,224900,237e3,243700,237200,229100,232300,236800,235400,226500,222900,215700,211100,197800,203800,218800,227900,233e3,226800,208100,207e3,21e4,213100,215200,225900,231200,226200,219600,225300,237300,224800,231400,225e3,241800,245600,250900,248100,233100,220300,210300,212500,208e3,214600,214900,224600,216500,214500,220600,225800,242100,240700,232600,218300,222300,231100,228300,221900,220400,232300,225400,220900,224700,232500,248600,238700,241800
92551,78613,Texas,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413400,410900,404100,400800,401700,402800,401400,399100,399500,388300,388800,394500,405500,411300,410400,414e3,416200,431e3,429600,434e3,420200,427200,427200,422100,422300,432e3,448100,451200,441600,446200,437e3,428800,423e3,420500,437700,444300,447700,456300,450100
66133,20009,District of Columbia,14,677100,686e3,634500,640600,595900,596500,573300,624300,633100,637400,711700,688400,692e3,586500,612900,609400,607800,568400,551300,553e3,567900,577800,618600,674e3,687200,638600,589e3,576600,592e3,593200,598800,595500,585900,601900,599500,631200,616900,645100,625e3,620300,580600,555100,585500,609400,617e3,577900,613600,644200,670900,647900,636300,655e3,666100,659900,633400,605500,605500,627e3,624800,622600,580600,583800,587e3,630800,633900,637600,627900,619700,647600,656100,673200,66e4,672600,683e3,681600,677400,667700,702600,700600,712400,690300,697900,673e3,640800,639400,664700,701800,685900,679400,676500,660100,676300,666200,701600,702e3,729e3,730300,713900,699900,687300,711200,713900,734800,719600,718600,709200,710600,715900,710800,716700,739800,771400,745400,729200,683300,716e3,723400,722800,735900,771e3,818900,864400,826900,838300,762e3,
91926,77433,Texas,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295200,292700,297600,295e3,295600,297500,297700,297100,281700,276200,269600,284200,292e3,301900,305e3,303700,308300,304700,305500,306600,301200,310600,309200,323e3,336800,337100,331500,318100,316900,329400,333500,320100,318200,316600,356900,358700,357500,357600,361300,360500,339200,334600,333800,329700,331700,356300,363300,370400,342700,341700,334800,358e3,363600,367700,355100,355400,342100,343200,361800,383e3,376500,361500,361500,369800,371800
89925,73099,Oklahoma,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200300,200800,194700,201300,197200,202100,197500,204200,202800,203900,197600,197100,197900,203600,209800,213400,215300,214600,227200,226600,236800,225500,223100,212700,211400,213300,218900,217200,219100,211900,217400,217100,231e3,227600,236e3,228700,235800,232400,253e3,248700,251e3,229800,239700,234700,234e3,229200,237800,244300,244900,239700,238500
91922,77429,Texas,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303400,300500,302800,302900,300600,310300,322400,329500,319100,315e3,317600,325100,320400,321100,316200,319600,317800,320300,313800,317100,321300,330700,326200,331200,338400,366200,372100,367200,357700,347700,353500,348300,348500,342e3,332300,328500,334100,332600,350500,342600,354100,342800,337500,343500,339700
91968,77479,Texas,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393500,371600,367300,366900,358400,372600,383700,413600,410800,415500,389300,376e3,377500,388400,405600,408200,407800,415100,408600,403400,423400,427100,464700,439400,431e3,391900,394700,400300,399300,399e3,396700,409700,419900,400300,399800,393700,429400,42e4,416600,407e3,
86026,63376,Missouri,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248100,244700,237100,245800,247e3,265800,261e3,261e3,256100,251800,251e3,257100,260900,268200,266700,261400,257e3,264700,269700,276400,267900,267600,259900,262e3,261500,259100,262600,264800,268700,261300,256500,254400,259700,259300,259900,260700,268500,287800,277400,280500,272500,283500,278700,274100,277700,284500,281700,276600
69823,28277,North Carolina,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364800,371e3,366800,374800,378300,370700,368500,359500,360100,364400,349200,360300,356700,383e3,394800,398600,398700,397800,393900,391300,381300,394800,401700,389700,374600,379600,397500,403700,403700,
67732,23464,Virginia,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318200,319e3,315500,317600,317700,319800,318800,326400,326500,320400,313e3,312700,320300,319e3,319700,323700,328100,326200,322400,322600,337100,335900,343600,330400,342e3,335e3,335400,327e3,331600,333900,344100,337600,347500,342800,346e3,344e3,339e3,345e3,336900
70874,30096,Georgia,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253400,276100,292300,298700,284100,281200,273700,256700,248800,248e3,262100,295900,31e4,300800,269400,26e4,269800,273300,279900,281900,285100,283600,280900,265600,275900,277500,291500,325500,329300,317300,280600,275100,286600,289700,305300,318700,319800,311e3,311900,320200,332400,341800,331400,335100,313400,304900,300600,307700,310900,320800,312500,329800,318200,312100,311500,319100,331500,341900,336900,342400,334300,340900,341e3,336500,396600,403400,409200,348400,354500,357500,354100,37e4,363700,380200,356300,375e3,380800,388100,387400,367600,373900,,
99534,98052,Washington,23,624500,579e3,575800,590100,587200,591800,574800,586500,599200,616500,625600,590600,547600,542800,555600,564600,530700,509400,537600,529100,542600,527500,547e3,544800,531500,554100,549400,549900,518600,504300,529600,522500,608700,596200,595800,529300,505700,505e3,499100,501200,507900,501100,508500,494300,511100,531500,522100,502900,466700,475100,478800,497200,511500,525300,536500,548400,550400,556300,564300,545800,550200,546400,563800,557500,565900,556100,556600,555600,575400,604600,591600,585100,566800,580600,600500,603800,612500,630100,631200,627900,616e3,624200,656e3,660500,664600,645600,642e3,647800,650800,654500,652700,677600,693700,773100,735100,759400,677100,723600,720300,729900,714200,713e3,740800,743300,754800,750800,772400,774200,779500,783400,821700,843500,859700,850600,875200,887400,918900,911600,968500,953900,937400,903600,924600,933100,916200,897100
70810,30024,Georgia,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288e3,280500,274900,266100,258800,264400,271e3,279100,284900,282900,291300,288200,282200,273400,275700,280400,283500,283600,284100,283800,289900,291100,297e3,295900,297800,291e3,290300,292500,306100,313500,317100,315900,317800,318300,321800,323600,317500,321100,327600,344300,346800,346200,342500,345600,345300,35e4,352100,352300,350900,346400,340500,336300,334900,332100,326500,329400,337800,356200,354e3,360700,353800,357700,360300,357900,360400,360200,368700,372700,385600,388e3,383600,363400,361300,360800,366100,370500,382800,398100,400300,394900,393800,406e3,
97565,94110,California,25,,,,,,,,,,,,,,,821900,773100,776400,804500,830100,826500,831900,814300,818900,849400,857400,868100,811800,814300,817500,862400,879800,885100,869200,855e3,870300,876e3,890800,859400,845900,815800,817900,822700,848800,835900,828100,807300,807400,830100,850100,868700,838700,829200,869600,931100,991600,964200,949900,906400,924100,931e3,951100,971800,1034800,1078200,1108300,1083100,1094300,1089300,1120300,1199700,1240900,1323800,1292300,1306500,1218700,1202200,128e4,1314900,1354400,1286300,1314900,1290300,1313300,1459e3,1513600,1523600,1378300,1368400,1351900,1366100,1374500,1411e3,1400700,1435200,1414900,1636700,1604600,1609e3,1402600,1445900,1448300,1568900,1608800,1628600,1505100,1433700,1418500,1413600,1447300,1460400,1535900,1539900,1581700,1645400,1671300,1664500,1639200,1581800,1667900,1713e3,1795100,1761400,1669300,1640700,1636900,
72442,33139,Florida,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528800,507300,579500,594800,614600,526200,468900,475500,513200,542100,547600,555e3,538400,541700,549500,558400,614100,559400,603600,581600,606500,617600,645700,672500,664500,620100,596400,598600,597900,659600,655100,690200,659400,613600,567200,56e4,612e3,650700,689900,660600,652400,613200,597900,562200,583100,626400,661500,683800,663800,686300,668700,785700,744600,803600,711700,746800,715500,692700,704800,717400,724300,726800,689700,724200,727100,722500,744800,717700,782100,792100,865100,
72578,33411,Florida,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386e3,384900,381e3,388800,393700,396800,397400,395800,399700,404300,41e4,410500,404100,402700,403800,423e3,414100,427700,440400,461e3,446700,419800,427500,442900,456500,447e3,
87074,66062,Kansas,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264600,266900,266500,268200,279300,281100,282700,277600,283400,29e4,294800,297100,289600,282e3,280800,295400,305200,315100,305400,313200,304300,307100,301e3,304400,310700,
98325,95630,California,29,491900,493500,497800,491300,482900,471900,473400,463300,463400,453500,452200,445300,443300,454400,447200,434900,419100,421100,421e3,418400,423e3,432300,438800,429500,432500,415700,409600,405800,402700,403600,391800,395200,392300,395600,391100,390300,387500,381200,377200,370200,375e3,365900,367600,361300,365200,355400,366600,365400,366900,376100,373600,381e3,379200,386700,389100,398e3,409600,417300,416e3,423400,431100,432200,425800,425200,427900,440500,451600,450900,464e3,457500,459700,449600,453300,471800,470200,478e3,472400,477800,477e3,475200,476200,477100,477900,481e3,485700,489e3,488200,486900,485e3,485600,487100,497700,494e3,499200,495900,505800,515600,521300,529800,526400,524300,521e3,520400,522400,530800,541300,549300,541e3,531100,524800,538600,545e3,551300,544900,541900,549e3,560500,582800,577400,575300,571500,586700,598400,595300,593100,591500
84613,60611,Illinois,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691100,692500,658100,577200,571700,598500,636200,758600,772700,7e5,576800,556200,628700,653600,633100,609400,590700,696400,635300,654400,547200,572200,51e4,524600,601300,659500,653800,582100,531400,547800,528400,531e3,537400,595100,635300,629800,625400,593400,600300,588500,593700,610900,637300,643400,657100,645600,634400,604900,609600,629400,646600,637300,630600,603900,586800,623600,602600,615e3,551700,552200,536600,591500,606700,63e4,786e3,768500,747600,553100,570700,551100,629400,645600,664300,574900,546900,554800,578700,579800,591900,693100,701700,685200,560900,605800,680400,737400,691200,644800,621600
74156,37075,Tennessee,31,335900,322900,314500,307700,304400,290600,288300,284800,284900,280600,281100,294400,289600,296900,284300,291200,281400,286700,282900,287900,286800,288500,300200,308700,303500,292100,275900,278500,285600,301500,311e3,303600,299200,286500,284200,290700,312800,310800,297e3,283800,281800,275800,264500,263500,254500,254500,254300,256700,268100,276500,284500,275200,28e4,288500,301300,297900,294700,288e3,284900,270200,266700,261400,276700,278900,288300,287200,294300,295600,293500,289600,288700,289300,292400,298100,304400,311900,313800,314e3,314700,312e3,326500,324200,332800,333600,338e3,331800,315700,315200,313400,315700,316e3,325900,330800,335500,333500,337500,336300,343900,350500,355200,349100,362300,359e3,363300,347900,359900,356800,366800,369800,380900,371200,365700,371300,383e3,389300,384900,383100,396100,397300,398900,395600,391600,391400,384e3,390500,
94820,85225,Arizona,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315100,311700,330700,334300,338e3,322e3,318800,319100,323300,323800,323e3,320900,325200,335600,338200,332800,324100,324500,336600,337300,338e3,333e3,349300,355200,353500,343400,343900,349600,357700,358700,358900,349500,349600,352300,352400,366900,365600,375700,364e3,369500,365400,362700,361400,366700,374600
95309,87114,New Mexico,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259300,256600,255300,258200,252900,256900,253900,242900,243900,246e3,253800,249200,255e3,251900,255900,256400,265700,275100,269400,267100,255200,256600,252700,253300,258300,259700,262900,259600,257100,254700,253500,252800,256300,261300,273900,272200,260400,258500,262500,268700,259400,257200,260100,262200,261900,257400,254e3,254700,256700,258400,254500,255800,271800,277400,277400,258900,254500,254900,277200,287300,284300,265700,258900,263800,267300,267e3,266700,268800,270400,288500,287100,289600,274300,271500,269200,278500,280700,281300,273800,290300,290500,297400,281600,293300,283500,287900,277400,288700,
94890,85308,Arizona,34,375500,372400,360200,367700,349500,349300,331900,349200,344600,346500,34e4,340100,352100,333500,31e4,280400,271900,283900,292100,292e3,286200,280600,286500,276300,285100,285200,286600,278200,279200,292100,292900,287900,271300,266600,254400,253700,248800,259700,268800,263800,258300,254500,258700,259800,248700,255800,249400,25e4,236100,241300,247100,263600,271800,280900,289400,297800,300600,291800,288e3,297300,298700,309300,308200,320800,318700,317800,322600,324400,320300,320100,327200,325100,316900,311100,327500,357600,390900,385800,356600,327700,324800,320300,314e3,317600,327800,337600,340400,337300,332e3,331400,335200,345500,351300,351700,356500,349700,361700,353100,357200,349900,359100,366500,367e3,354800,359800,365300,374800,373400,371e3,370100,36e4,359900,363500,389700,398200,388400,377200,369500,379500,382600,388200,398900,390200,396100,394100,413400
76511,43081,Ohio,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261800,265600,251800,251500,257900,259400,252700,248700,248e3,257400,257500,258700,259900,26e4,262900,262900,264700,265100,265300,277100,280100,279600,270100,273600,280300,283100,284100,283800,282500,281400,282700,295100,300500,300400,300300,299200,300600,296100,300400
98304,95608,California,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516600,557300,569400,559300,553900,535200,531600,527800,528e3,538800,551700,545200,542800,533300,537400,55e4,530500,540300,540400,589500,615700,590200,550500,527600,532600,537900,540100,583500,596600,585900,584200,581400,628e3,604400,610100,575100,618600,641500,663200
76971,44060,Ohio,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234300,240400,245100,231600,235600,216700,239500,231300,244900,235600,250200,247100,258e3,253e3,254300,261500,280800,278300,255700,238800,243800,251200,250400,247900,237400,235800,240800,244200,245800,24e4,245e3,245e3,250200,256300,253500,260700
99142,97229,Oregon,38,512800,487900,489200,515800,527500,524400,484100,506300,510400,552100,544800,543200,526400,485900,470100,460900,457600,460600,446500,444900,440500,455100,457100,465100,462600,458100,451400,441100,467500,487800,500600,478600,461800,439700,422400,403500,413300,437900,443e3,440200,457700,464100,451400,426600,425900,433e3,430900,417600,424e3,418700,421400,418800,434300,443500,453700,442900,447300,440300,449300,445300,447300,445e3,459300,473700,473600,463100,471100,479100,486100,490200,491400,495800,480400,481100,491100,491100,498700,501100,537300,544700,568200,545500,550900,536700,538500,540600,532300,544800,543200,545600,537600,538e3,544300,546400,545600,552100,568500,571800,570600,554200,558200,572700,581500,583900,579600,587600,592100,592600,598900,616200,615500,619600,633900,643e3,645500,630800,621900,600600,592100,610700,639800,626e3,619e3,615600,642700,662400
62048,11238,New York,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784500,838100,765800,749100,759300,806200,853900,835800,867600,842500,87e4,785900,790300,732800,822900,851600,909400,903200,863700,849200,869600,961100,935500,953100,902100,920900,879500,854800,863600,876200,932800,919500,884900,842200,932100,926700,945700,974200,1058e3,1079e3,1018300,965300,934900,907500,927400,959300,1123400,1073e3,1050400,1099700,1130800,1225600
91950,77459,Texas,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280500,281800,297600,296700,307600,300500,300900,305400,302300,301800,298400,295400,294600,291500,299500,309500,311e3,305800,299200,292e3,296400,308600,311800,320400,323e3,334400,329600,318e3,313700,315300,340600,350100,355500,346300,356600,357400,356400,357100,359600,362700,365900,370900,376500,373e3,373800,370300,372600,371100,365800,369600,369700,381900,374600,384200,388400,389600,379200,367600,377700,395300,393100,394600,390200,
72362,33024,Florida,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355800,386300,387100,426800,423400,434700,393800,382400,380700,390300,392200,392300,380700,424600,412400,409800,373900,404700,407100,411800,404600,413900,432400,441700,440400,426600,432100,472700,451700,441e3,413700,428100,497500,491800,494100,524e3,524500,554300,495300,503300,540500,493200,465100
96467,91709,California,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,445300,442200,450300,457300,457400,446900,444700,440800,450800,443500,448700,423600,426700,410800,428900,423600,434800,428800,440600,426800,424e3,410900,426e3,424e3,421e3,411100,426900,442900,454100,460900,461600,489800,485e3,480800,454700,465200,487900,512200,528900,539700,539700,559800,557400,565800,555100,556200,555400,547500,555700,591600,607100,614500,579500,577200,576600,583700,59e4,599200,592400,590200,580700,584500,577500,560600,566600,575200,583900,570200,580900,594400,633900,647400,631600,618300,603400,624200,628700,625900,640900,645800,644800,638100,636600,646900,637500,622e3,631800,647e3,670300,673700,692700,71e4,699900,695100,694e3,686400,666400,643500,693400
76534,43123,Ohio,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267400,270400,244400,242800,240100,242900,239100,243900,244e3,232500,260200,260800,295800,266600,268900,255200,263e3,263e3,263600,261800,261800,262400,267100,272200,273100,265500,261100,262800,265400,266500,268e3,27e4,274200,258200,258100,262600,273600,284600,285200,285700,278400,281700,297300,300100,303100,284800,292700,290400,326700,324900,325800,304700,301300,296800,295400
96047,90066,California,44,872300,829300,819200,876400,886600,893900,805500,763500,750300,769900,767200,742600,732400,708200,685700,674500,7e5,739700,731600,738800,711800,737900,754500,768600,756100,748700,758700,787700,784300,802700,780100,754100,693800,705600,724800,824e3,807700,817e3,751100,795600,795300,805100,745900,693700,696300,732600,786300,777300,784600,745200,745900,753600,796500,816700,798100,782300,778300,795100,838800,847800,831800,832700,884200,901800,917800,910800,917600,903400,899300,924100,911300,963500,1066300,1134100,1075800,1040800,999200,1038500,956100,971300,980800,1031700,1060200,1086e3,1082500,1077e3,1084600,1121300,1185400,1203700,1209700,1221e3,1157200,1151600,1144200,1216600,1252500,1252700,1263900,1243200,1287e3,1272400,1351400,1360500,1409900,1335700,1329700,1297900,1323500,1298900,1307400,1406800,1361900,1394e3,1299600,1316800,1254700,1284700,1343e3,1388800,1430200,1468100,1484500,1463300,1353600,1379100
99500,98012,Washington,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578500,581600,593300,584600,592300,594400,615700,625e3,623700,631300,655300,666300,670400,657100,666500,675100,680800,674e3,675500,682800,703100,716900,734800,741800,744500,751600,766400,764800,750100,737300
73221,34787,Florida,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339e3,341800,337800,342400,343500,345700,349300,355500,356200,352900,352100,350800,348900,353400,354200,347400,348700,351300,362e3,355100,354100,355400,356e3,358200,359700,360500,362600,359400,365e3,366900,378700,386100,387900,38e4,374500,
