RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
97227,93312,California,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139700,143100,142800,144500,14e4,140600,138300,143700,143e3,146500,143300,144200,144700,146900,149200,153200,155600,157200,154500,155900,158200,162400,164400,164800,168600,170900,177200,180600,183e3,184e3,185100,19e4,193900,193900,188300,190200,193400,199200,198600,199200,200900,202300,202600,202800,205500,208500,210900,210700,211800,214e3,216100,213300,211700,212700,215600,214600,213500,216800,216300,215800,212300,212700,211700,212800,215700,217700,219100,214400,213300,217400,224700,227300,222500,222900,223900,227600,226300,227200,226200,231600,234500,239900,239600,236700,233200,235400,235100
70457,29414,South Carolina,425,211300,216700,221800,229400,223400,217900,208600,215800,219900,218600,204600,188200,189300,200600,211200,207700,191600,192900,192e3,198500,193600,200800,196300,199300,191e3,198200,189300,194400,182700,198300,194900,201600,186e3,187e3,184300,186300,180400,177200,180500,180900,184e3,179900,182e3,180900,183600,189100,192900,188900,184800,174e3,173900,180300,193100,196e3,189400,182500,181700,189300,188100,186800,178500,182500,190200,195200,196500,192900,187e3,189e3,188700,197600,201e3,200200,198100,195100,201600,204400,209900,205900,205800,205700,211800,207900,212500,211e3,215500,209900,211200,208400,209400,211300,215400,214400,212800,213600,212400,218300,217100,224500,221400,226300,221800,226200,230500,237e3,239400,238600,241e3,242500,246600,247900,244900,241300,242e3,250300,252600,252e3,252200,255900,255200,252900,258600,274900,280400,280300,277300,
66597,20744,Maryland,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320800,330100,333100,332300,335800,336700,340500,344300,347200,346500,338900,338e3,334300,339200,339e3,342600,355300,354700,353600,338800,335900,335100,336700,346400,337900,356600,361900,366800,349200,332200,352600,353200,353600,355e3,358400,368e3,359900,362400,360500,353300,370600,374800,38e4,355700,360200,372500,373600,378400,
93596,80918,Colorado,427,216100,210200,203e3,201200,198e3,196600,197400,197400,191300,183200,182500,187100,192600,201200,198300,198500,188700,191800,189900,193e3,189900,192100,188600,196700,197800,200400,194800,190100,190700,186e3,190300,187300,186e3,179400,184800,189400,194400,191100,186100,188600,190100,191200,190700,187100,186500,178300,178600,192700,194400,199900,187400,190700,185400,193500,193200,190300,183400,185e3,19e4,193300,193e3,194200,196900,198500,200300,199500,200100,199200,200700,201700,202e3,198500,198300,198500,200200,2e5,204300,204800,205900,200400,200600,198300,199800,206300,210400,211200,207300,210900,214e3,214500,216200,220800,222500,221400,219800,229900,231100,238100,231100,233e3,227800,231300,231800,235600,237200,241400,238700,241800,246100,257200,257900,256200,250900,252500,253800,259100,257300,258700,262400,273800,280400,286600,285e3,287800,280600,283900
65814,19147,Pennsylvania,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212600,220300,215600,238300,241600,244200,218700,207400,196900,207700,206600,220500,207600,215600,198400,211700,216900,234200,227700,216400,203e3,201800,200400,206800,214600,222800,215700,214e3,207600,217700,217900,221900,218400,215400,201800,194900,196300,208300,218200,216100,211800,210600,214500,216e3,216500,213400,207600,206500,207e3,218600,217200,221300,221e3,223300,222700,221700,212300,209800,210900,220300,221800,219200,223900,222900,236900,233600,233800,224600,228e3,234900,235100,235100,233600,226100,220500,223e3,231100,246700,242100,239600,227300,233e3,233400,235800,233300,240600,239800,249900,263700,271e3,258400,244900,243700,26e4,256300,251900,247400,
65816,19149,Pennsylvania,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156700,156700,158700,158700,160600,161800,162800,165500,164800,164200,163800,166300,169300,171800,173800,177800,178300,179600,179200,181200,184900,186400,188500,189900,193200,
97083,93003,California,430,555200,528300,509700,466800,477300,479700,472400,452200,440600,443900,437900,422900,409800,415200,416e3,429500,425500,430400,423900,429600,426200,427800,431600,444500,444300,438400,425600,430600,427100,419900,413200,420500,414500,419800,397800,392400,378600,389900,389400,378e3,375800,384400,392400,377900,371500,37e4,375700,378700,378600,385500,391e3,394300,4e5,407900,408e3,399500,398600,402200,404800,404900,409900,422900,427400,439300,442400,443700,452200,462400,478500,475800,465900,482800,496e3,503500,492400,478200,480300,481500,489400,497500,488900,487900,484600,511600,515500,513800,495e3,503800,514700,515600,514500,510500,521400,524e3,538700,537200,539300,540900,546400,553100,551800,566500,561400,558400,547800,562600,577600,583900,579900,572800,570700,567400,567300,575300,570400,566600,566300,578400,596300,594600,610600,611800,612200,608200,614100,635600
90675,75080,Texas,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180200,182400,185900,187600,189e3,192100,198e3,199200,200200,210400,205900,209200,194500,197800,198200,200500,206300,216700,221100,227600,216500,221500,221300,230200,236600,240700,239900,238600,243800,249200,250800,237300,236700,254200,268500,265800,255600,256800,268600,269600,
64213,15642,Pennsylvania,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127e3,126e3,125300,127700,129e3,125800,127300,127900,128100,124200,123300,132300,128900,137600,127500,128700,121500,128300,132900,134200,131400,128600,133500,132700,134200,131100,133600,132e3,131300,132300,133200,132600,132100,135400,134e3,134500,137400,146e3,146200,143800,137400,135e3,129800,128400,130300,133500,136700,138200,140100,140200,139300,140900,144e3,146200,147800,150600,149500,147800,143600,144e3,141500,134e3,134600,136700,144100,146800,148900,154500,155600
65943,19464,Pennsylvania,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191800,193e3,196400,186800,180200,181200,185100,196700,196700,195500,192300,194300,195300,192700,193900,193500,201800,200900,201800,192700,182400,176600,185700,195100,200900,200800,198600,201e3,199100,196500,197900,203200,211900,212300,204900,204700,224500,231700,228500,212900,206500,220700,218400,221600,213e3,210200,215800,223300,242400,239200,
67307,22554,Virginia,434,409700,405400,381700,365400,363400,353900,346e3,337200,356500,362100,364e3,351e3,337700,332e3,325500,329600,329e3,323300,321900,319800,325800,321e3,329900,328200,337600,326100,317700,314500,327600,337e3,345500,335800,354500,341700,348600,332300,341100,324700,322600,321e3,333600,325800,308800,299e3,297300,301200,305e3,304700,306800,308e3,309700,315800,311400,317600,309e3,311700,314600,320900,325900,316600,320500,326100,337600,339600,335100,331700,330200,334e3,336400,341800,355300,352600,353e3,341900,341600,348800,349600,355900,355900,354500,368600,361300,367300,359300,362300,355300,345300,343100,343800,346900,352200,359300,356300,352e3,340400,348e3,348300,359400,357200,361e3,361800,359300,356400,352400,357400,368800,372300,371600,372e3,368e3,371900,365700,374200,380200,385800,380500,380300,379800,378600,381600,375500,386100,381500,391400,394e3,398100
67708,23434,Virginia,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213900,210800,202800,205400,211700,211e3,218e3,218400,220600,217400,210600,207100,212400,212500,214400,209400,208200,205300,208200,209e3,213400,209e3,2e5,199300,201500,211400,210300,213400,206500,206800,201700,211400,211700,214800,21e4,213700,214400,218e3,217200,219400,221300,226400,225400,223e3,215600,221900,222700,225600,216400,218700,218300,218400,219500,223800,228300,228100,231200,233600,237500,226400,226300,221600,232200,229200,230500,225200,230500,228100,232200,234300,231900,230300,225800,234200,238e3,237400,238100,232400
94914,85338,Arizona,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225800,225800,225700,228600,227e3,229700,228800,232200,226900,231e3,233300,239500,243800,241100,245800,243300,247100,243900,247e3,245800,248800,244100,247400,249600,253100,256500,255700
82063,55044,Minnesota,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239600,241500,242400,243e3,244e3,242600,244200,244500,247500,247800,245900,250900,250800,256100,256800,258e3,256800,259900,261900,263100,261900,268200,261600,259900,254900,262300,262800,264600,269700,269900,269100,264800,266100,266200,265200,266600,274700,281200,282100,277500
73195,34741,Florida,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133300,131400,136900,137700,145200,146100,145800,147300,151600,153600,153500,153800,158200,158500,156200,155900,15e4,149400,149100,148e3,146200,148700,154e3,155500,156600,158900,158100,157800,159400,164e3,166800,179200,178800,182900,170900,175700,172400,176500,178200,184400,183600,185600,188300,195700,198300,198900,198e3,196e3,191600,190700,204900,216400,218800,216900,219300,225300,216900,213600,223e3,
88414,70001,Louisiana,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146300,151300,149700,143e3,144200,147400,16e4,161600,147700,145800,144800,158e3,159e3,160500,160800,157e3,160400,161e3,157800,156400,155200,156800,161700,161600,162900,161900,164300,166200,16e4,155400,163400,164400,167300,166300,165700,173400,175800,179e3,173e3,171700,172200,172700,167600,167500,173100,175600,178800,174600,174500,172600,178200,185700,189700,193900,191200,196600,196300,201e3,197900,202300,195700,193700,194200,203600,212600,210800,202800,
93202,80012,Colorado,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201500,210400,203500,195500,193200,202200,205700,199400,191400,201300,206200,212400,213e3,221200,226900,216800,213400,210100,221e3,225400,228200,223600,220800,220200,224100,225300,238700,240300,243e3,238900,240900,239500,242300,247300,254100,252600,250500,251900,251600,259800,260300,267700,265700,271600,270500,274500,279400,285700,287400,293e3,296600,305500,305500,303600,302600,301900,305500,307800,310600,317200,325100,327100,324400,316200,322900,328600,333e3,335200,339200,341200,346200,344400,352e3,350600,357800,,,,,,,
72312,32935,Florida,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104600,110800,116200,112800,102300,95800,98500,101500,101900,105100,106600,113200,114e3,123300,118700,118300,110600,112300,112100,114200,117100,117600,119600,121400,122400,128e3,127500,125400,119600,121200,128300,129400,128500,130400,132700,130900,125700,124800,127200,128e3,131400,134600,134400,136e3,136200,138400,136600,139300,140500,142600,142500,143800,144500,144400,148400,149100,154100,152900,154900,154e3,156300,160200,165100,168600,172600,174700,174500,175600,173e3,178700,178900,187e3,184500,183500,182100,181600,184800,188800,199100,200600,197100,199900,
99137,97223,Oregon,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247700,248e3,243100,238400,245400,247200,253e3,255900,259200,257200,260800,258600,263900,265100,267400,269900,272200,271500,273400,274100,270400,268e3,268700,280100,285100,285500,286900,286400,289600,289500,291e3,290100,292e3,297700,306e3,312200,314200,317200,317600,319100,319400,329700,323400,335100,333e3,351200,346100,349400,347300,350800,36e4,368400,373900,376100,370700,376300,380700,396600,398600,404800,395400,392800,389200,404100,408300,409600,397800,396400,399200,404900,408400,409200,414500,418600
94840,85248,Arizona,443,256200,245800,244e3,242300,241700,236800,231400,233600,244500,244200,223900,209800,200100,205400,200500,194100,185400,170700,170800,172800,174300,174700,178100,183100,179700,173900,170900,172300,167100,165700,158900,160800,161800,164600,167800,159800,159300,156500,160800,160400,161900,150200,150600,145100,158100,157300,158800,153200,155500,154100,158400,160700,164500,168e3,166e3,163700,164100,161800,170600,167200,171700,172200,182400,186100,189600,193600,197400,206300,205700,211900,205900,210800,211300,214400,212400,216500,215900,213400,210600,211800,219e3,217800,209900,211400,213400,224500,22e4,220500,220100,222300,224100,227900,224300,231900,230100,237600,235200,239100,241600,244400,242700,244700,246400,246700,247800,241300,247200,244800,254200,252800,257600,255200,263900,260300,263900,257500,265900,259400,271700,264800,272400,269100,285200,288400,279900,267300
67232,22314,Virginia,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389900,383700,404800,404700,408900,414e3,401200,408100,393e3,415300,405100,406700,401800,388100,383500,378800,422100,421500,412e3,391300,397100,452900,444500,438200,399300,402800,413300,428e3,
96613,92057,California,445,452600,452e3,436500,429900,422600,418500,411700,398100,397700,393400,393700,387700,382200,383400,382100,381100,379200,370600,373300,369700,371300,373200,383600,377800,372500,354700,374100,378500,385100,376700,380600,382100,379800,374900,376e3,379e3,374e3,369400,373700,365200,374700,365800,370500,356700,352900,346e3,343100,346600,352100,348500,351200,357200,366800,366900,364300,361300,371600,380900,393700,396400,399900,402600,406700,410800,412400,413200,419600,430400,436200,443e3,442200,444400,450500,456100,462900,452700,453100,453100,467e3,471800,468500,460100,465200,465100,465600,467300,469e3,480700,480500,487900,480400,481900,483200,488100,491600,501600,506e3,512900,511100,516900,519100,518300,519200,518100,526300,533300,539900,533700,537200,535900,537600,538800,549e3,558900,553e3,558e3,565800,571100,585400,600400,616900,611100,603600,604700,596300,592100
93137,79928,Texas,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121300,122700,126200,126400,126e3,121300,116800,115100,116e3,119e3,118600,121900,121900,122900,121600,116400,120100,118300,121900,119100,123e3,123e3,124700,119200,121800,122300,128200,128200,131900,129900,130400,125500,125700,125300,128500,127800,129200,128400,133100,134100,134500
417437,85122,Arizona,447,,,,,,,,,,,,,189400,170400,160500,161300,160800,158800,150600,148e3,140200,142e3,142e3,139700,136600,132600,135200,135800,132300,129900,127600,127500,123900,121900,121e3,120500,118200,119500,121600,122700,120800,121e3,123400,123400,122100,119200,115900,115700,117100,123e3,127900,131600,134300,135500,135e3,137700,139700,144900,148500,152700,156400,157600,157900,157200,161100,163500,165700,164500,168100,172600,173400,174600,176400,177400,176800,173900,175900,174600,177400,173600,175900,174900,179e3,177200,177200,180100,184300,185900,184700,188500,191900,196500,197e3,197800,197e3,199400,200900,201400,203700,207700,208600,208e3,205500,209100,205900,206800,208400,206100,207100,207700,216300,221600,222400,223600,227800,230200,230300,225e3,227400,233600,238600,237200,235800,238800,243e3,
97008,92708,California,448,,,,,,,,,,,,,,,,,,,,,,496800,505600,514e3,483500,481200,476700,493300,489500,496300,513400,506400,502100,498e3,497500,492700,484300,468900,470800,461200,458100,444600,454900,475500,478400,473200,462300,452900,459200,437500,447900,428700,456900,457400,481800,476e3,493800,492600,515900,500100,492600,484800,509e3,533e3,546400,541800,552100,546700,533200,501500,511100,532500,558300,564900,534100,508400,500200,529500,572800,592900,602200,606400,612100,621100,61e4,606600,598200,596200,594600,600800,595400,605500,612400,644200,637500,630400,643400,664700,682900,670200,668100,669900,668e3,663900,681500,683100,680800,674400,692400,695800,685800,687300,704200,690500,698400,702300,740200,739800,731700,730500,733200,756500,760800,767100,766200,775e3
94819,85224,Arizona,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228900,231900,223100,226500,230100,233100,236300,232800,234e3,234200,236600,239600,240800,244800,243900,246700,246e3,245500,246200,247e3,253900,254700,257700,262900,268100,269300,265100,265800,268600,270700
72480,33178,Florida,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235500,231100,227800,228500,229700,234800,236900,239900,239100,239800,240100,243900,246200,248500,248900,252700,255200,259300,255100,251800,249300,247100,249e3,249100,253200,257600,267900,267100,264900,251900,262300,270400,279200,279100,270400,260300,263100,278900,301900,311e3,297e3,287400,
76774,43615,Ohio,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76900,89400,96800,102400,102200,96e3,94200,89700,94700,90400,95700,95400,97400,97100,94500,94600,90900,92700,95400,97400,101400,105200,106700,104700,103400,100400,94900,98400,102800,110100,110100,106900,104600,97600,97700,100700,110200,112700,113700,108500,103300,99500,102e3,110800,115100,117e3,108700,105400,107400,113600,115900,113500,
61782,10306,New York,452,450200,451700,432100,428e3,422500,434900,43e4,425200,424500,416300,412200,401100,390100,38e4,379400,391200,390100,391300,391100,388600,373600,369300,376400,391600,398700,400200,393800,398200,398900,408700,387600,376600,369200,378200,389300,402e3,406500,400800,382400,377100,375900,382200,387900,389600,384300,371200,361300,346500,351200,360200,375500,377800,380300,381e3,372300,359700,355700,356100,370500,381300,395e3,402400,406700,400200,375300,370900,378500,382600,387e3,391e3,408300,401400,395300,390500,391100,401800,404300,404500,395500,397600,392e3,392100,396400,398900,399500,389200,393900,398700,404600,410500,411600,410100,401100,394500,394100,411700,416700,426500,414900,417100,413900,414500,412200,419300,435800,443600,447700,444900,452700,456600,459e3,455200,462700,474900,478900,469800,466100,473600,470100,464e3,467400,491400,498600,511900,515100,528e3
72391,33062,Florida,453,299400,282800,264600,265400,255300,245400,231800,233500,226200,220600,206100,206700,200400,203100,190200,187100,172300,169300,171100,176500,179500,176e3,176800,171e3,167200,163400,160700,160500,161500,168300,167500,159500,162700,157e3,166600,157900,158700,150900,153100,160200,165500,167500,160300,153200,154100,156500,166600,168200,171700,169400,161500,165200,163200,165900,165600,165100,170700,176700,180900,177900,176900,175e3,181300,182500,184200,177400,175200,177200,182200,182500,178300,177900,183100,193500,199300,199800,200300,203300,205e3,215500,220100,212800,208100,210300,219400,221500,218800,220500,224900,229500,235100,232300,234100,233900,241100,257200,261400,261700,251500,247900,243300,246300,251800,254700,239900,247600,252800,271100,259800,259700,251900,265500,274400,285900,291100,277500,272e3,261300,271800,276800,284600,295800,291500,288900,284400,285300
72428,33125,Florida,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900,196100,200900,203400,188600,188300,197500,203600,189900,190600,191800,215200,217900,216300,215200,215900,223600,221300,221300,205100,214100,215600,238300,233800,239700,240200,248300,252500,256300,262100,260200,258600,249200,247500,243200,271300,277900,300200,277e3,281e3,267e3,280600,283700,273800,270700,246300,271400,293500,315800,
60688,07470,New Jersey,455,472600,465100,456100,466200,471100,466e3,459e3,454400,451400,449700,440300,414600,389800,373800,387300,390200,403800,402500,407100,399800,401800,409800,409300,402100,390600,399400,405600,413400,408600,403500,399100,385800,387800,400100,406200,402800,379500,388200,392900,406100,401100,390400,380300,383200,386600,391300,390700,378500,370200,350100,363400,358400,367100,354400,351800,358300,359800,366e3,361800,367900,367900,366500,367400,394600,393100,395800,367800,373200,372300,373300,375500,379500,389700,388500,400300,396900,403e3,393500,385500,384900,378300,386800,391700,416600,413900,403400,381300,39e4,394500,397500,401400,399500,408600,406300,401400,400200,377800,389800,372200,390400,387900,403600,408800,411200,414100,414100,410100,400100,388900,404900,418e3,431100,427700,432400,430900,424e3,416800,427800,427500,419700,409700,410300,427500,438500,439100,
73157,34655,Florida,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154300,158e3,157400,156100,157e3,157600,156600,155400,157200,162100,165100,166600,165200,167500,162e3,162400,154500,158600,160900,173500,175900,180200,180400,179200,175800,174500,180100,186200,186700,188400,189800,194400,193700,191800,188900,188800,189400,193700,196300,200800,203700,212500,214800,220100,207400,209600,214600,229e3,224200,216800,217e3
89945,73120,Oklahoma,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131e3,132200,138300,138700,133500,130600,129400,133400,134200,133800,133100,132800,134800,137900,139300,140600,144800,142e3,143600,137800,138600,136e3,136200,136600,137600,141900,148700,152e3,152500,
70817,30032,Georgia,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137300,143200,147900,146200,142800,178400,181200,180900,146e3,149600,150100,152500,152e3,152800,156100,160200,163300,166600,167300,168e3,167600,168100,170600,176900,184200,180400,176700,179e3,207600,215700,210100,193700,192100,197400,197e3,204600,207400,211800,
65863,19335,Pennsylvania,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219400,214600,208600,204500,211100,213900,215900,216600,229900,229300,227400,213300,207300,206800,213e3,220200,223e3,222e3,218500,215e3,215500,219400,216900,22e4,216e3,222900,219800,220100,214e3,208900,212900,215600,220100,222700,225200,225300,224500,228200,226400,227200,224700,235300,234700,238e3,228400,226800,230500,236500,243700,241400,246700,238400,240200,226800,236100,231300,248600,249800,263800,259500,258700,252700,257600,269500
69455,27615,North Carolina,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191400,196800,194500,196100,201700,202800,206e3,207300,212800,217800,215600,214700,212300,211e3,210700,208600,214100,215500,22e4,219400,217400,213600,211500,219100,224200,230200,232900,234500,232600,232e3,228700,222e3,221300,222500,231200,231600,219900,218800,220400,235500,236100,237200,238900,240500,252600,256700,265900,252e3,241900,243900,247300,261e3,254500,256700,255800,259e3,261300,260200,260200,261400,263500,269e3,265800,276800,278200,284e3,276300,
94949,85375,Arizona,461,,,,,,,,,,,,,,,,173300,173500,168200,159400,152800,151700,151600,151900,153600,157e3,161100,160900,163200,153500,152300,145300,147400,141600,141e3,140200,144100,144300,141200,138e3,136900,138e3,134700,134e3,134500,136800,14e4,138200,136100,134600,137200,139800,139900,143e3,148900,148500,155e3,152700,157200,152100,156500,160700,162100,163700,166e3,169800,173400,173300,175900,178600,182300,183900,183400,185200,186600,187400,194300,195500,194700,189300,186600,186500,187900,191100,193e3,189800,192900,195800,199200,199200,202200,204300,207200,201500,201100,205900,214700,220100,216200,216600,215400,220100,220600,223900,225900,229400,230100,229800,230600,231100,235400,237900,242400,24e4,242600,239300,246400,244600,245300,243600,246100,252400,248700,246600,245900,249600,256500
60945,08054,New Jersey,462,240500,234600,218200,223300,223700,219100,208900,211700,213e3,216400,219400,227200,222900,215e3,207800,217e3,215500,208800,196300,193800,196800,197300,200600,202300,199400,198500,193400,202700,203500,204e3,196800,202e3,206600,209300,200100,208100,209800,211900,195400,204900,207200,21e4,190700,184700,189e3,195e3,194300,199400,196900,194200,180300,180100,180200,188200,182500,186500,187400,188600,188500,181400,189e3,19e4,189600,189900,190600,190300,191200,198200,197400,2e5,194700,213600,210500,211400,195600,196400,195200,196800,194500,194800,193300,195800,193500,195e3,197100,196e3,194800,201200,206700,208300,203900,200100,204100,202100,210900,209400,210400,200300,206200,209300,218500,214200,205600,207e3,208e3,211700,213e3,212600,220500,208300,221300,221600,237700,226600,220500,211e3,211100,221800,230100,234400,234e3,232900,231900,229400,225100,
94802,85207,Arizona,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145500,153e3,155400,150500,148100,155e3,161700,168200,170800,172400,170300,166300,180800,184800,193800,183400,185800,184500,182100,192900,189200,187800,184e3,189100,191400,188300,191500,198600,201900,194900,198800,200700,210300,211700,210300,212100,210400,213100,213500,212500,216300,218900,220200,220500,224800,227800,232600,233200,238500,242e3,238400,234300,228400,232100,236700,249700,252700,254700,247500,251e3,253400,256100,253900,246300,238500,243300,256200,276e3,,,,,
72718,33615,Florida,464,184100,179500,185100,189100,178600,174600,165600,161700,155800,152500,154300,143300,139500,13e4,139100,136900,140900,133300,133300,131e3,129500,127200,129900,127500,124100,125e3,121800,130100,121900,120500,112100,116700,127100,130600,126800,119e3,112700,107200,102800,104700,109500,110200,107800,107200,108200,110100,102600,106600,108800,110400,108400,112400,113e3,116400,110300,114e3,109900,117900,125e3,125500,118100,111400,116100,114800,124200,125800,132500,129200,128300,127500,126100,127700,121500,121500,118900,127700,129700,132200,133e3,134500,134e3,131700,129300,129800,133700,135900,138800,135400,135200,134600,137900,139e3,143600,148900,153100,152500,155700,158200,161500,162400,160700,159900,157800,157100,159500,163700,170800,175200,172200,172900,169800,177500,182600,185800,191e3,192600,202200,206200,204200,203100,195700,197900,202200,208e3,217300,
97116,93063,California,465,495600,502300,488900,472800,469800,468800,480600,474300,459800,432400,418500,427800,425300,419600,405600,409100,409800,412300,408e3,417700,415600,410200,399500,405600,403600,411200,403500,411800,414900,422200,422900,412800,402900,404400,392200,386500,366800,380500,377300,381600,377100,38e4,378400,381400,374700,384700,367e3,367300,359600,374300,384500,382700,382300,380300,388400,386700,385600,391700,391700,411600,403400,422400,420300,436600,439800,442900,445200,448800,453200,458200,459300,457200,459800,464e3,470100,471100,471500,496800,508e3,512200,491100,481100,481500,483100,489700,485600,481400,489200,500500,515500,520100,523600,521100,517900,523700,530600,520700,519900,522100,533200,536800,549500,552400,550600,543600,547800,540300,540900,537400,550600,552800,559300,562e3,577900,580500,584700,564800,573300,557900,557e3,547900,561400,574200,583900,590600,595400
96645,92103,California,466,,,,,,,,,,,,,421500,396600,398600,377900,397e3,385700,397400,389100,376800,384200,386700,404e3,398700,402900,398600,403300,403600,408300,398300,369100,349200,358900,383500,399600,396500,388100,382600,361200,386700,379500,387500,355300,363800,371e3,369100,371400,372400,381e3,377200,367300,366400,363800,385500,380900,362900,381100,393e3,439700,423700,432600,420400,418200,407500,414800,420900,434200,438800,436300,432800,463400,487400,489600,464400,455900,463e3,455500,452400,455300,459700,461e3,483100,479500,479e3,458700,464e3,477400,481400,485200,491e3,502600,499700,503400,539900,547100,551600,521900,522400,532e3,534400,546900,539800,525400,503700,515300,540800,577500,568700,568e3,571500,570400,591400,584400,600900,566400,565200,574900,596e3,605700,,,,,,
