RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,seasAdj
71897,32246,Florida,333,4,3,4,2,6,4,5,2,2,6,2,2,4,1,1,4,6,2,3,1,3,6,2,2,1,4,3,4,4,5,2,3,5,5,5,4,4,10,8,2,3,5,4,7,7,6,3,4,8,3,7,7,6,6,6,7,6,7,4,8,10,8,12,10,15,17,11,10,9,12,7,5,6,11,16,12,12,13,12,13,10,12,5,7,16,14,20,24,18,21,12,9,15,10,7,18,15,15,21,17,15,22,9,13,11,12,11,6,15,14,18,18,20,15,12,7,13,10,11,8,16,17,17,14,35,16,0
70658,29681,South Carolina,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,112,79,58,85,63,59,76,98,91,133,114,123,96,102,71,93,55,88,116,103,126,162,131,101,126,95,106,112,58,74,104,94,100,123,120,111,105,62,53,66,64,62,,,,,,,0
97745,94538,California,335,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,1,2,2,1,1,0,1,0,2,2,1,1,0,3,0,1,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,2,4,2,4,1,1,1,0,2,0,0,2,1,2,2,3,1,0,1,1,18,1,2,0,3,2,0,3,4,1,3,3,2,0,3,,,,,,,0
417444,85142,Arizona,336,21,16,18,24,27,25,21,23,15,27,15,19,25,40,39,35,39,36,39,22,44,33,24,31,36,37,29,42,28,21,22,37,26,28,28,23,27,17,33,41,29,25,32,26,30,24,23,17,34,25,41,32,37,45,25,29,30,33,23,18,34,34,47,41,42,40,41,34,24,33,23,28,27,43,43,37,31,30,24,25,38,36,18,19,26,39,42,32,54,39,30,44,35,40,33,37,40,56,65,65,41,59,46,36,37,37,28,42,73,69,98,111,84,110,78,75,75,94,53,39,53,54,80,66,56,56,0
69779,28216,North Carolina,337,5,1,2,6,0,1,3,2,1,2,1,2,1,0,4,2,4,6,1,1,2,3,1,3,7,9,11,3,3,1,3,1,4,3,1,2,4,1,4,3,1,9,3,1,7,3,0,1,4,0,4,5,4,5,3,3,4,6,2,3,7,3,4,5,4,0,8,3,4,5,8,5,11,0,9,5,6,4,1,1,2,6,3,6,5,4,4,15,6,6,9,4,4,2,2,8,12,12,9,11,3,15,6,5,7,5,4,2,7,7,26,17,8,10,7,10,13,7,6,4,10,11,6,16,9,,0
84340,60085,Illinois,338,1,5,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
62024,11213,New York,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,8,2,2,1,5,1,2,1,3,3,0,5,3,2,1,3,1,2,1,1,3,1,1,3,2,4,7,2,3,3,1,1,0,0,2,1,3,1,1,2,3,1,4,2,0,3,0,2,5,2,2,1,1,7,1,1,4,2,3,1,3,3,6,2,3,1,5,1,4,3,2,1,3,3,4,4,3,6,2,4,1,4,1,1,3,3,4,3,1,3,0
74214,37167,Tennessee,340,7,5,1,4,2,3,8,2,1,5,5,7,4,4,4,7,9,5,9,4,5,4,3,5,7,5,9,9,6,3,3,3,3,2,3,6,6,1,3,5,4,2,1,5,10,4,0,5,3,7,16,4,5,7,5,6,3,5,3,2,1,8,9,6,11,11,7,7,3,5,5,7,11,8,7,7,7,10,10,12,9,11,2,6,7,8,6,23,10,10,7,12,7,5,7,6,9,5,13,9,10,4,11,4,7,10,5,3,8,6,7,8,10,9,9,11,9,5,6,8,18,12,12,13,9,,0
72220,32792,Florida,341,1,7,0,8,9,4,5,4,1,1,3,2,7,8,5,11,9,9,6,11,6,8,6,2,6,10,7,11,4,4,3,6,3,1,3,7,8,2,10,7,6,7,12,7,4,4,6,6,6,9,11,10,9,11,11,12,2,5,11,11,9,8,16,15,23,18,17,19,9,9,8,14,15,11,21,16,22,11,17,18,10,18,3,8,23,13,12,26,23,20,30,14,5,14,14,20,18,28,26,21,25,26,18,12,18,15,14,20,20,22,16,27,16,26,19,15,10,18,11,16,22,21,23,27,20,,0
92667,78758,Texas,342,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,1,1,2,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,1,3,0,0,1,2,0,2,1,0,4,4,3,2,3,2,1,1,4,2,0,0,3,3,3,2,2,2,4,0,1,0,2,,,,,,,,0
66143,20020,District of Columbia,343,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,3,0,0,1,0,0,1,3,1,0,2,0,2,1,0,1,0,2,1,1,0,1,3,3,1,2,3,1,1,3,1,0,5,1,3,1,3,4,1,0,4,3,2,,,,,,,,0
96186,90631,California,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,9,4,6,6,5,8,11,8,9,6,5,7,4,8,9,6,8,9,12,13,5,5,6,13,6,8,9,4,4,3,,,,,,,0
100157,99208,Washington,345,24,17,16,28,26,23,17,18,7,6,4,9,14,17,14,16,33,24,21,25,11,12,3,8,13,21,19,18,8,14,14,14,11,9,9,7,25,11,17,18,21,20,11,13,16,10,11,9,19,18,17,26,31,29,28,19,11,13,8,15,17,17,33,25,29,32,36,22,12,12,12,13,13,15,29,30,40,26,25,25,16,15,11,14,20,45,40,49,55,43,33,31,18,16,13,11,19,34,46,58,54,54,36,29,36,31,18,16,19,21,48,74,59,43,38,29,31,30,29,19,34,33,53,57,30,56,0
71344,30909,Georgia,346,7,6,10,12,4,7,7,6,5,2,6,6,12,7,11,13,4,2,5,5,3,9,4,5,4,7,9,6,10,7,5,1,6,4,3,7,6,9,4,12,12,10,12,5,3,6,6,4,13,15,8,11,11,8,7,9,4,6,3,12,15,8,19,12,12,10,8,16,3,7,7,11,10,6,20,15,13,12,10,16,11,11,6,8,12,11,18,17,13,11,9,7,7,6,12,20,15,11,17,28,16,19,13,13,11,13,7,8,9,6,14,23,14,23,13,9,11,11,14,11,17,15,17,27,,,0
74147,37066,Tennessee,347,10,5,13,12,10,10,8,10,7,10,8,10,10,24,16,21,20,19,6,15,14,11,6,12,8,9,24,14,14,13,40,12,17,6,9,9,23,14,13,12,11,14,7,13,12,13,14,8,12,15,26,11,23,11,13,15,4,12,15,10,8,11,27,16,37,22,22,19,17,14,14,22,23,22,24,30,24,22,21,19,16,19,11,18,19,15,23,32,36,23,28,31,17,24,20,18,25,29,18,38,36,40,20,23,24,26,12,21,29,22,20,45,27,34,42,23,29,16,21,17,26,24,25,37,25,,0
85866,63021,Missouri,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,65,57,48,51,39,33,33,25,33,45,55,48,54,57,0
96965,92647,California,349,2,8,8,4,6,8,12,2,6,3,2,4,8,3,6,5,9,9,9,9,4,7,7,2,2,4,11,8,10,9,6,5,4,6,3,3,4,5,8,6,4,5,10,1,7,10,3,5,9,9,13,9,10,11,7,10,14,5,9,8,7,12,14,13,9,11,5,11,10,7,6,5,9,11,12,11,10,12,8,6,7,6,4,3,6,10,10,15,15,11,9,7,9,4,8,2,7,17,5,10,10,12,11,7,4,7,4,7,6,6,12,5,10,10,8,5,3,2,6,6,6,5,3,8,4,5,0
99581,98122,Washington,350,13,7,10,7,10,18,3,11,2,11,4,1,7,6,8,9,9,8,14,8,4,12,6,4,20,11,20,11,16,9,9,3,10,19,4,4,17,16,16,21,13,9,11,14,8,12,10,3,7,17,21,20,19,17,16,18,20,12,6,12,54,27,35,30,26,31,18,22,17,17,6,6,12,17,26,25,36,19,24,23,8,13,13,10,12,28,25,35,28,28,21,21,19,25,11,13,15,20,23,32,23,30,20,24,20,16,14,16,12,22,31,32,43,32,25,24,27,13,9,12,27,23,23,28,24,22,0
91732,77083,Texas,351,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,3,2,0,2,0,0,2,0,1,2,1,0,0,1,0,2,11,2,0,1,2,1,1,1,0,1,2,1,1,0,1,0,1,1,1,,,,,0
71342,30906,Georgia,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,0,2,1,1,0,0,4,16,1,17,1,1,1,1,1,0,0,0,1,7,1,20,21,0,1,1,0,0,1,10,3,1,0,0,17,0,19,0,17,7,15,0,0,24,0,0,1,19,7,0,24,9,0,9,,,,,,,,0
70513,29485,South Carolina,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,1,2,3,6,4,5,5,6,8,7,13,3,4,6,5,1,5,7,5,6,5,11,2,0
64009,15301,Pennsylvania,354,2,12,4,16,13,21,13,10,16,3,6,9,5,6,6,15,16,14,16,11,20,14,6,8,12,12,22,14,10,8,8,12,15,9,13,3,9,7,15,15,19,19,16,19,18,18,15,9,7,9,18,18,14,24,21,19,6,19,11,12,13,12,30,16,20,27,17,17,14,18,13,5,13,15,23,16,20,16,22,23,21,16,9,11,25,17,12,14,23,20,18,24,7,15,13,5,15,18,21,18,15,21,23,15,15,8,9,2,16,13,15,18,16,22,15,21,13,13,16,8,8,18,23,17,22,,0
72653,33511,Florida,355,2,7,3,3,9,5,7,1,2,10,2,1,9,5,3,6,8,7,5,2,5,11,2,5,2,7,7,7,5,6,1,8,2,5,10,1,9,4,5,10,6,13,10,14,11,9,10,3,8,10,5,6,8,11,2,13,9,8,8,4,10,12,12,11,15,12,12,7,9,6,9,12,6,11,14,17,8,6,11,13,13,11,2,6,14,20,17,22,19,6,23,18,14,11,14,13,16,17,7,27,13,17,16,10,11,6,6,10,19,12,15,24,17,17,9,11,24,4,15,11,20,8,14,16,17,,0
94921,85345,Arizona,356,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,1,1,0,0,1,1,0,1,0,0,3,2,0,4,6,1,11,0,3,3,3,0,2,1,4,17,0,3,1,1,0,1,0,0,0,3,0,1,0,1,0,1,0,0,1,0,0,0,0,2,1,3,1,2,3,4,3,0,0,1,0,0,1,2,4,2,1,2,2,3,2,4,7,5,3,6,5,1,6,5,4,5,1,,,,,,,0
97721,94513,California,357,0,0,4,1,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,2,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,1,0,1,2,0,0,0,0,0,1,0,48,1,1,1,0,0,0,66,0,0,1,0,0,0,0,0,2,0,0,0,3,1,62,0,4,6,1,1,2,1,1,1,0,0,2,1,0,5,1,1,0,1,0,1,0,0,1,0,2,0,2,1,1,4,1,0,1,8,4,2,0,2,0,6,1,2,1,2,2,1,5,4,,,,,0
90764,75211,Texas,358,1,1,0,1,1,2,0,0,1,0,0,1,2,1,1,1,3,1,1,1,1,1,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,1,0,2,0,3,4,1,2,1,1,1,2,1,1,3,3,6,1,2,1,1,0,0,8,2,3,4,5,4,3,3,1,0,3,2,3,3,2,2,6,5,7,3,1,2,2,1,2,4,4,2,2,4,3,5,2,3,3,4,1,3,1,1,2,8,,0
60368,06516,Connecticut,359,1,1,3,4,3,1,3,1,2,3,0,1,1,0,0,2,2,3,1,1,1,5,4,1,0,2,5,4,0,1,0,1,3,1,1,1,0,2,1,2,1,1,1,0,0,2,1,0,0,0,0,3,2,3,1,0,1,0,0,0,0,0,2,0,3,3,3,0,2,0,2,0,1,1,0,0,2,4,2,4,4,2,0,2,1,2,1,0,3,4,6,3,0,3,2,1,1,2,1,1,1,5,1,4,3,1,3,0,1,0,2,4,2,5,2,2,2,0,4,,,,,,,,0
88757,70726,Louisiana,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,17,7,8,14,9,9,14,9,17,7,17,28,17,17,20,17,10,16,10,6,7,8,12,8,14,,0
96690,92154,California,361,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,44,0,0,0,0,,,,,,,,0
96646,92104,California,362,2,3,4,8,6,4,2,23,2,2,2,2,3,5,8,8,4,7,3,10,7,4,5,5,8,15,9,6,8,5,8,7,5,6,2,2,4,12,4,8,12,11,12,7,6,4,4,4,3,6,13,12,12,12,6,7,11,12,8,5,9,14,16,19,9,17,8,11,6,9,9,8,8,12,8,10,10,10,6,7,9,11,6,6,9,8,11,15,19,15,11,10,6,8,5,4,16,6,9,10,9,13,9,12,9,4,7,6,7,12,17,19,13,9,9,18,10,15,13,,,,,,,,0
95318,87124,New Mexico,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,21,24,20,14,16,21,11,10,9,21,14,15,33,22,19,19,17,12,20,17,14,21,25,30,31,23,24,25,24,10,18,15,8,28,18,31,30,26,28,41,26,21,26,12,6,16,24,33,36,28,,0
99048,97045,Oregon,364,10,10,11,7,8,9,9,2,7,3,6,2,4,7,6,14,8,9,13,11,10,7,10,7,11,9,17,9,6,11,10,8,7,4,2,4,6,11,11,17,12,8,10,6,10,12,8,7,12,13,15,16,14,13,13,8,8,15,4,9,13,16,19,26,14,26,13,20,5,8,11,9,21,9,18,22,31,19,18,16,14,12,10,5,13,16,19,28,31,33,30,21,13,13,14,12,22,26,28,24,20,22,19,11,10,22,8,7,18,13,10,20,17,21,21,12,11,17,11,13,20,12,23,26,33,23,0
92347,78251,Texas,365,3,5,14,9,5,4,2,8,2,2,3,4,2,7,1,8,15,5,7,9,7,9,2,2,5,1,7,11,6,8,6,4,6,6,1,1,3,2,4,3,4,2,4,3,4,4,4,2,3,5,4,3,12,6,5,5,5,4,5,6,3,7,8,12,16,8,10,8,5,3,9,6,12,7,5,5,8,14,12,16,4,12,9,4,10,4,13,16,13,9,6,7,6,12,11,6,10,10,22,13,8,20,9,8,10,6,6,4,12,7,12,10,12,12,14,8,15,6,3,6,9,7,10,8,14,,0
84637,60637,Illinois,366,4,4,0,4,7,4,4,3,1,0,3,1,0,2,2,1,3,3,3,1,1,6,3,4,0,4,1,5,4,3,2,3,2,0,2,2,4,2,2,5,5,2,4,2,3,2,1,0,2,13,15,3,4,6,6,3,2,2,2,1,1,6,1,10,7,4,9,8,1,3,3,0,3,2,7,8,16,5,6,3,2,4,3,2,3,1,7,7,7,8,5,3,5,4,1,7,1,2,7,9,9,12,6,2,4,3,1,7,9,1,5,12,10,12,6,6,5,4,6,,,,,,,,0
96657,92115,California,367,2,3,1,1,4,5,0,2,1,3,1,0,1,2,4,3,5,5,4,1,6,3,5,4,5,4,8,4,5,2,6,3,3,2,2,4,5,4,3,3,3,2,4,7,4,5,4,5,6,4,5,5,9,8,5,5,4,5,5,4,10,9,9,4,14,9,14,5,3,4,0,5,5,10,5,4,10,8,8,2,3,5,2,3,8,7,5,9,5,7,3,3,3,4,2,4,1,6,5,2,6,4,4,4,8,6,7,2,6,3,8,6,6,9,6,9,7,5,6,2,3,3,9,6,8,5,0
70991,30263,Georgia,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,9,11,9,8,14,15,10,11,23,19,23,21,14,10,11,12,11,17,17,19,22,26,15,12,8,11,12,9,8,18,14,22,19,17,23,9,12,14,9,8,12,15,15,20,21,14,15,16,16,17,17,18,11,16,19,25,33,22,4,13,15,15,10,10,10,18,10,14,16,20,17,15,17,15,19,10,15,29,16,14,18,14,,0
85947,63129,Missouri,369,18,24,22,26,29,19,11,8,12,5,7,10,12,10,15,19,16,23,16,17,13,17,10,4,17,20,27,25,21,13,9,9,10,13,3,5,11,20,13,16,14,18,21,16,10,3,7,7,11,21,23,31,22,28,16,22,17,17,17,17,19,20,28,33,33,37,26,23,10,21,12,11,19,27,35,31,39,40,40,17,21,17,11,9,20,22,35,34,44,32,19,18,19,21,14,13,27,23,45,38,29,30,31,23,15,23,18,13,20,25,39,42,41,39,37,23,27,27,18,13,25,28,32,46,39,42,0
72199,32765,Florida,370,8,11,6,15,28,19,14,10,9,13,13,11,6,8,12,22,26,20,22,24,23,14,12,10,14,21,19,21,19,23,12,14,16,10,12,10,19,13,20,37,22,25,10,20,11,27,16,22,27,24,30,26,27,28,26,27,30,32,26,20,27,49,46,42,43,40,43,26,24,38,26,19,36,46,31,45,47,51,35,43,32,30,29,32,39,50,41,77,70,51,55,48,38,35,31,28,25,42,62,84,50,72,36,43,35,41,28,24,54,53,51,81,68,61,35,33,36,42,32,43,43,59,76,65,60,,0
94799,85204,Arizona,371,1,1,2,7,1,1,2,1,2,2,1,1,2,2,3,9,1,2,5,5,2,0,4,2,3,0,2,5,3,1,3,4,2,2,3,0,3,4,3,6,7,4,0,5,16,1,3,3,16,3,6,1,4,5,6,11,8,6,2,5,3,5,5,7,6,2,7,34,2,4,5,3,3,2,3,4,4,2,2,5,3,3,5,4,3,2,3,5,5,3,4,3,3,0,0,2,5,4,0,4,2,5,7,4,4,1,3,36,0,1,7,4,2,6,1,4,0,6,0,2,6,2,3,3,5,5,0
58565,01960,Massachusetts,372,1,2,1,5,1,2,3,2,1,2,0,0,2,0,1,1,1,3,4,1,1,4,1,1,0,6,6,3,1,0,1,1,3,3,1,1,2,3,1,2,3,4,1,2,2,4,1,0,1,1,3,6,3,2,3,2,2,2,1,0,2,2,3,0,3,1,2,4,3,1,2,1,2,1,4,6,2,3,5,2,1,4,1,2,0,1,3,1,3,8,3,4,5,1,2,3,0,1,4,5,4,5,2,4,0,3,3,0,0,0,2,8,8,5,6,4,1,2,4,,,,,,,,0
66834,21224,Maryland,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,9,9,4,5,6,8,12,8,4,12,12,9,13,8,7,10,13,27,20,23,15,24,18,18,28,15,10,12,25,18,14,10,19,19,31,25,20,15,16,9,13,12,13,29,16,29,24,22,17,14,15,13,18,12,17,17,17,32,43,28,30,26,20,35,27,22,20,16,26,29,58,22,30,21,27,17,20,17,11,29,30,25,24,22,,0
94738,85022,Arizona,374,12,18,9,7,11,13,6,9,5,4,3,7,6,7,8,6,15,6,11,18,14,14,3,12,8,11,18,18,15,18,12,12,14,13,12,11,8,15,15,14,12,15,12,15,16,15,9,8,26,16,16,15,20,24,18,21,13,17,6,10,15,20,26,24,25,31,12,19,15,15,6,18,17,23,18,18,25,17,13,16,11,17,9,15,27,15,23,24,21,33,24,17,23,22,9,16,17,18,21,38,22,22,13,14,18,17,13,20,28,24,26,23,25,18,22,19,19,17,16,26,25,22,29,67,21,21,0
94883,85301,Arizona,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,3,5,20,2,4,3,3,9,1,1,23,1,8,10,0,0,1,0,1,0,0,0,1,1,12,0,1,0,3,5,1,0,1,1,7,1,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,4,0,0,,,,,,,,0
92651,78741,Texas,376,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,1,0,0,2,2,5,3,1,1,2,2,0,0,1,1,1,2,2,2,0,2,2,2,0,0,1,0,1,1,4,2,2,0,2,1,2,2,1,0,3,3,2,5,2,1,0,4,5,2,0,3,2,4,1,7,0,3,3,3,2,4,8,7,3,4,1,5,,,0
62014,11203,New York,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,23,0,1,0,1,0,0,0,1,0,0,2,2,0,0,2,2,3,2,2,2,4,2,2,5,0,0,1,2,1,2,0,2,4,1,4,3,0,2,4,0,,,,,,,,0
66666,20852,Maryland,378,8,14,18,29,20,15,11,15,10,13,8,4,9,11,14,21,11,23,15,8,14,16,15,10,15,11,14,27,17,14,14,11,8,12,12,8,19,14,20,24,17,27,12,14,8,9,17,9,17,15,23,32,16,24,8,16,26,10,15,8,7,17,30,30,34,27,27,25,14,15,17,7,16,13,25,33,18,25,16,16,20,25,8,11,10,22,21,34,27,28,20,22,10,14,11,15,17,25,26,31,28,22,12,27,22,28,13,14,15,24,27,26,22,34,20,18,16,18,15,18,19,31,35,28,30,,0
73089,34293,Florida,379,2,4,5,6,5,4,2,6,2,5,4,4,4,3,10,7,8,4,4,4,4,8,5,8,16,13,11,12,3,6,9,3,3,12,5,5,13,9,18,9,7,6,6,6,5,6,10,7,11,13,18,16,8,13,9,11,7,11,12,14,14,18,25,12,19,8,14,10,12,12,10,11,18,24,10,15,18,10,14,13,11,7,6,9,7,18,14,16,16,14,11,14,17,10,12,11,6,14,11,15,8,11,9,10,12,11,10,15,28,33,23,25,16,18,10,25,24,14,16,18,18,24,13,14,15,,0
70846,30066,Georgia,380,14,15,27,25,25,13,10,15,9,10,12,6,15,13,8,21,17,20,9,16,13,12,14,2,18,17,21,21,27,20,15,18,3,15,10,7,9,9,14,27,25,20,33,27,25,17,11,19,35,39,41,42,50,49,29,30,34,34,28,41,39,53,58,74,85,79,56,43,34,26,29,20,35,48,53,59,54,51,61,41,39,24,24,18,30,48,48,71,60,49,45,37,28,22,27,35,39,48,80,81,72,37,30,27,27,17,22,23,42,41,50,55,47,50,27,33,31,28,24,28,40,41,61,54,51,,0
69778,28215,North Carolina,381,2,2,2,2,1,1,1,1,1,0,2,1,3,1,1,1,1,1,3,0,1,0,3,0,0,2,4,5,0,1,1,4,1,2,3,0,1,0,3,2,3,1,3,2,2,1,2,2,1,0,1,1,4,3,1,0,1,1,1,1,4,4,1,2,1,2,2,5,0,2,3,2,2,3,8,3,1,4,4,7,3,3,1,2,5,3,3,1,7,2,6,1,0,0,2,5,6,5,2,2,11,8,2,6,3,3,7,6,4,5,14,11,12,4,7,12,4,7,12,6,8,6,28,8,4,,0
90316,74133,Oklahoma,382,29,22,30,29,43,37,47,36,24,21,15,17,24,27,33,38,33,18,30,26,17,18,13,19,15,47,26,40,23,19,24,19,19,20,16,15,21,18,31,35,28,29,24,23,30,29,13,14,28,23,37,37,33,37,29,18,23,25,25,26,29,50,40,56,47,36,25,28,22,27,20,22,28,23,37,55,40,45,49,38,31,42,16,22,28,37,51,62,51,47,17,28,20,21,24,24,33,25,31,42,43,45,33,19,19,25,9,21,25,33,45,48,32,34,34,28,27,36,14,10,35,32,47,33,34,,0
96964,92646,California,383,7,10,17,14,15,16,13,20,9,14,11,12,8,15,14,23,30,25,17,20,24,23,14,9,21,22,27,13,9,14,16,15,15,15,15,5,19,16,17,19,13,22,19,15,25,12,12,13,17,17,30,27,27,18,25,33,14,17,25,14,16,17,35,34,22,30,26,21,18,22,9,15,23,28,20,25,20,17,21,15,21,12,11,11,19,24,30,23,27,25,23,14,17,16,16,14,18,24,19,23,20,21,14,29,16,14,9,15,22,21,24,24,22,26,26,22,19,24,7,13,19,16,34,22,22,30,0
97792,94587,California,384,1,1,0,5,1,8,1,3,1,2,1,2,2,2,2,4,3,4,6,5,2,1,3,1,6,3,1,5,3,4,4,4,3,1,5,4,3,3,1,3,4,2,4,2,6,5,6,1,1,6,8,2,3,4,4,5,1,3,0,4,1,4,3,5,3,4,3,1,3,0,1,0,0,2,1,4,2,2,3,0,1,0,0,3,3,2,3,3,3,3,1,2,2,2,0,1,1,1,3,5,4,0,1,2,2,1,2,2,1,4,3,4,4,5,4,5,2,5,2,3,1,6,7,3,6,,0
69378,27519,North Carolina,385,17,29,28,32,38,23,22,13,7,12,10,10,11,19,17,24,44,22,15,16,28,30,18,16,19,37,37,38,27,31,22,24,23,20,14,13,23,19,24,43,39,34,18,19,26,15,10,14,26,28,29,37,47,29,23,19,25,25,31,22,32,52,60,67,66,60,33,39,29,34,20,20,33,38,64,92,60,48,28,43,29,32,22,26,28,28,57,79,85,47,43,50,34,33,22,25,37,58,71,91,89,71,46,53,48,36,24,32,49,60,64,96,67,77,54,57,51,41,36,25,61,61,70,79,87,,0
