"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08"
"07305","Jersey City","NJ","New York, NY","Hudson",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46380915810694,1.45454545454545,1.596875,1.52483163054932,1.68181818181818,1.64705882352941,1.66666666666667,1.649,1.64705882352941,1.59375,1.75,1.77350427350427,1.75961538461538,1.78125,1.80487804878049,1.8
"60608","Chicago","IL","Chicago, IL","Cook",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26789215686275,1.38461538461538,1.5,1.4327485380117,1.55660377358491,1.64583333333333,1.43625,1.39130434782609,1.40833333333333,1.39130434782609,1.3625,1.5,1.55902777777778,1.54356060606061,1.55555555555556,1.63409090909091,1.60714285714286,1.68181818181818,1.62613636363636
"96815","Honolulu","HI","Honolulu, HI","Honolulu",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27144120247569,3.27387849597468,3.78024193548387,3.35869565217391,3.14253647586981,3.12696130724184,3.06122448979592,3.14253647586981,3.11138613861386,3.15974362134845,3.27631578947368,3.24355256049362,3.2258064516129,3.13002411575563,3.12236312844585,3.2258064516129,3.35534782608696
"33324","Plantation","FL","Miami, FL","Broward",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27094165222415,1.21561100447857,1.29234031274848,1.33468286099865,1.27446755614486,1.23512027714498,1.27427184466019,1.29310344827586,1.27349955869373,1.27940002281282,1.27272727272727,1.29310344827586,1.26850461274405,1.2692750287687,1.27272727272727,1.27586206896552,1.27272727272727,1.33851427862317,1.34140203909345
"33308","Fort Lauderdale","FL","Miami, FL","Broward",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5462962962963,1.54545454545455,1.51039574126155,1.54545454545455,1.57255639097744,1.5822966507177,1.5822966507177,1.64942226890756,1.57368421052632,1.54617446393762,1.5625,1.60276899821355,1.66666666666667,1.55999025341131,1.53708791208791,1.55444587628866,1.55439814814815,1.62962962962963,1.63148148148148,1.69047619047619
"78209","San Antonio","TX","San Antonio, TX","Bexar",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09105180533752,1.15,1.2,1.24984496124031,1.21063218390805,1.22620689655172,1.155,1.16683621566633,1.2,1.13230834699281,1.14410905550146,1.04407665505226
"33141","Miami Beach","FL","Miami, FL","Miami-Dade",93,,,,,,,,,,,,1.75389755011136,1.76470588235294,1.74242424242424,1.78066977643631,1.7743979721166,1.82820855614973,1.86567164179104,1.75675675675676,1.625,1.5015015015015,1.39087301587302,1.51507975254487,1.51301694819382,1.5588405081736,1.61111111111111,1.61363636363636,1.66289592760181,1.72308515859112,1.798965594783,1.82446311858077,1.7741935483871,1.8018018018018,1.8572489917215,1.78926441351889,1.78571428571429,1.85854123354123,1.84821176387516,1.86219739292365,1.93965517241379,1.86666666666667,1.95336425869213,1.92878338278932,1.87859458082293,1.83333333333333,1.86137931034483,1.96854792560801,1.95246179966044,1.9153852629216,1.85810810810811,1.85381355932203,1.85854123354123,1.99364508393285,1.94805194805195,1.82142857142857,1.85780669144981,1.98222829801777,1.94667394253579,1.94174757281553,1.93899073553479,1.95,1.90496350953591,1.80778110438761,1.92857142857143,2.23048327137546,1.97314058165994,2.0684168655529,1.83852917665867,1.99840127897682,2.03804347826087,1.85810810810811,2,2.02472336951137,2.00078492935636,2.00689176194038,2.02567567567568,2.02932135432135,2.02095808383234,2.04736842105263,2.00747877644522,2.02185704444461,2,1.99840127897682,2.00616590446483,1.98718491147905,1.94444444444444,1.95544752652886,2.018779342723,2.04708290685773,2.07907421833294,2.08006279434851
"06511","New Haven","CT","Waterbury, CT","New Haven",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16025641025641,1.20416666666667,1.21875,1.13877551020408,1.11234842860678,1,0.845139276877644,0.869136527649576,0.830258302583026,0.780141843971631,0.855920114122682,0.995454545454545,1.14285714285714,1.33146853146853,1.36363636363636,1.29478021978022,1.27857142857143,1.11764705882353
"73505","Lawton","OK","Lawton, OK","Comanche",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513980263157895,0.541095890410959,0.546186440677966,0.541095890410959,0.550404993769327,0.606796116504854,0.615530303030303,0.589285714285714,0.583333333333333,0.560975609756098,0.562630662020906,0.532786885245902
"75204","Dallas","TX","Dallas, TX","Dallas",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89842209072978,2.14395099540582,1.8590849998617,1.98403340402451,1.72423098631297,1.80183773914424,1.77479240314124,1.82289037072319,1.75352112676056,1.59560293137908,1.53571428571429,1.41666666666667,1.41666666666667,1.41666666666667
"33312","Fort Lauderdale","FL","Miami, FL","Broward",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32666666666667,1.34449244060475,1.22222222222222,1.43579535054,1.43221196279449,1.4,1.34449244060475,1.27777777777778,1.27986348122867,1.32216835610401,1.33534136546185,1.35333333333333,1.35333333333333,1.39473684210526,1.38020833333333,1.35714285714286,1.42857142857143,1.37444279346211,1.36570561456753,1.36336856659608
"11354","New York","NY","New York, NY","Queens",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09340659340659,2.13269230769231,2.15,2.15,2.16919191919192,2.17864923747277,2.17171717171717,2.17857142857143,2.1875,2.28571428571429,2.1875,2.28571428571429,2.35714285714286,2.31649411892244,2.30769230769231,2.15155502392344,2.21111111111111,2.27272727272727,2.32291666666667,2.28571428571429,2.3125,2.29,2.22077922077922,2.22727272727273,2.22727272727273,2.24166666666667,2.21428571428571,2.21428571428571,2.25,2.32142857142857,2.04545454545455,2.25,2.12272727272727,2.14285714285714,2.32572115384615,2.26785714285714,2.04545454545455,2.24038461538462,2.35164835164835,2.36875,2.42285714285714,2.64764808362369,2.65243902439024,2.61538461538462,2.63888888888889,2.64285714285714,2.71428571428571,2.55857142857143,2.66666666666667,2.60714285714286,2.5,2.46688596491228,2.39285714285714,2.421875,2.5,2.5,2.46153846153846,2.40090277777778
"63116","Saint Louis","MO","Saint Louis, MO","Saint Louis City",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.680238095238095,0.65625,0.65625,0.661057692307692,0.653846153846154,0.691666666666667,0.693055555555556,0.667735042735043,0.7,0.694444444444444,0.78125,0.718194254445964,0.659090909090909,0.661111111111111,0.728363324764353
"11374","New York","NY","New York, NY","Queens",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44444444444444,2.34640522875817,2.34375,2.33022636484687,2.3,2.38068181818182,2.4,2.375,2.37058823529412,2.42068878833585,2.42307692307692,2.47058823529412,2.39968204137487,2.42574257425743,2.45829343547186,2.40832877354803,2.38095238095238,2.33695652173913,2.36038961038961,2.39071038251366,2.52567014993185,2.45398773006135,2.35087719298246,2.47702645651562,2.58823529411765,2.46533333333333,2.5,2.47103556251398,2.24935732647815,2.33137254901961,2.36980392156863,2.33854166666667,2.33225108225108,2.33333333333333,2.33333333333333,2.38091503267974,2.43910256410256,2.43888888888889,2.35148514851485,2.29153846153846,2.40909090909091,2.36363636363636,2.43851936799184,2.38666666666667,2.42567567567568,2.43283582089552,2.43516791044776,2.4825,2.49187207082104
"60639","Chicago","IL","Chicago, IL","Cook",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,1.09090909090909,1.18529411764706,1.14893617021277,1.09090909090909,1.08571428571429,1.07142857142857,1.11513157894737,1.17744755244755,1.1975,1.13636363636364,1.21333333333333,1.25,1.14565217391304,1.15625
"07306","Jersey City","NJ","New York, NY","Hudson",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40891646252025,2.47074122236671,2.14285714285714,2.22801788375559,2.15384615384615,2.26923076923077,2.21739130434783,2.1,2.09045454545455,1.9975,2.1583850931677,2.12777638190955,2.14615384615385,2.05397727272727,2.02819004524887,2.09,2.17267080745342
"11210","New York","NY","New York, NY","Kings",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1547619047619,2.25,2.18181818181818,2.19047619047619,2.42142857142857,2.41333333333333,2.50954198473282,2.41751269035533,2.41666666666667,2.39150769230769,2.44034722222222,2.468125,2.41086497890295,2.375,2.42708333333333,2.41602564102564
"98122","Seattle","WA","Seattle, WA","King",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.66328947368421,2.64222222222222,2.53062200956938,2.70526315789474,2.72631578947368,2.80985915492958,2.9012595837897,2.92666666666667,2.76595596432553,2.61840062111801,2.60869565217391,2.68421052631579,2.74166666666667,2.75870487607759,2.67123287671233,2.63397129186603,2.75,2.93614130434783,2.99856557377049,2.95833333333333
"28546","Jacksonville","NC","Jacksonville, NC","Onslow",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.679014394822388,0.673400673400673,0.6653194765204,0.674390968508616,0.685483870967742,0.685483870967742,0.685483870967742,0.691244239631336,0.695174692522603,0.695478723404255,0.687066974595843,0.691244239631336,0.691244239631336,0.691244239631336,0.720046082949309,0.69910514541387,0.720046082949309,0.720046082949309,0.735294117647059,0.708061002178649
"33065","Coral Springs","FL","Miami, FL","Broward",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18452380952381,1.20689655172414,1.22033898305085,1.2298195631529,1.27457627118644,1.27457627118644,1.29166666666667,1.19486289568257,1.20779220779221,1.1698731884058,1.2006006006006,1.2,1.19675444675445,1.18463258539594,1.27457627118644,1.27457627118644,1.27457627118644,1.2402189172712,1.23280106993049,1.27365177195686
"33062","Pompano Beach","FL","Miami, FL","Broward",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5297619047619,1.65,1.56904761904762,1.48809523809524,1.69384615384615,1.77234287754837,1.75301908843007,1.70984287754837,1.73365240135789,1.705,1.705,1.69866666666667,1.79166666666667,1.84085510688836,1.78333333333333,1.75,1.75,1.75150954421504
"10010","New York","NY","New York, NY","New York",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66666666666667,5.89493152827795,5.66111111111111,5.7375,5.71708124821151,5.84975369458128,5.6875,5.92857142857143,5.90629083442225,6.22810110781713,5.82431364392679,5.76608684079926,5.76608684079926,5.7676685621446,5.69948186528497,5.54371002132196,5.51263823064771,5.46708225388601,5.39073923639318,5.68989945311805,5.88217800473479,5.80067485064537,5.69717332430603,5.6123595505618,5.54785020804438,5.46666666666667,5.79714738510301,5.72072658570099,5.73767076502732,5.5,5.61312607944732,5.64285714285714,5.64796918767507,5.79965095986038,5.64201680672269,5.57738095238095,5.53846153846154,5.55555555555556,5.63380281690141,5.6,5.6,5.70714285714286,5.80828594638505,5.8968005507781,6.09325936199723,5.85207100591716,5.7530858930603,5.76608684079926,5.7824079736238,5.7676685621446
"33020","Hollywood","FL","Miami, FL","Broward",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41176470588235,1.25,1.31089915131126,1.28571428571429,1.30361648444071,1.41171769470944,1.3768115942029,1.30434782608696,1.35135135135135,1.45454545454545,1.45,1.42384957081778,1.47190008920607,1.53591410857402,1.53723386724672,1.5272541449012
"92103","San Diego","CA","San Diego, CA","San Diego",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20920774080224,2.26428571428571,2.27857142857143,2.52909836065574,2.47043010752688,2.59545454545455,2.58333333333333,2.62833333333333,2.43333333333333,2.27632940070103,2.24375,2.47093275676427,2.4375,2.33134920634921,2.53878621378621,2.78623102866779,2.6,2.63207547169811,2.63207547169811
"66502","Manhattan","KS","Manhattan, KS","Riley",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.840521446593776,0.825238524528585,0.779411764705882,0.750871598639456,0.794117647058823,0.775067750677507,0.671355498721228,0.737847222222222,0.8125,0.8125,0.746349923116862,0.813186813186813,0.8,0.722222222222222,0.71875,0.722222222222222,0.694444444444444,0.7625810780586,0.777777777777778
"76549","Killeen","TX","Killeen, TX","Bell",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587511814244805,0.598958333333333,0.598621877691645,0.60391363022942,0.616809728183119,0.612373737373737,0.6,0.615384615384615,0.622641509433962,0.622641509433962,0.638651856076601,0.638686131386861,0.647058823529412,0.647058823529412
"01970","Salem","MA","Boston, MA","Essex",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72050622050622,1.72645739910314,1.69873949579832,1.88394875659382,1.7718660497907,1.76470588235294,1.73076923076923,1.74243772241993,1.76470588235294,1.77884615384615,1.9116341991342,1.96875,1.85357142857143,1.94170377314272,1.9,1.86607142857143,2.1021021021021,2.1
"97202","Portland","OR","Portland, OR","Multnomah",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85977294007491,1.99375,1.8414481897628,1.75488336624758,1.86666666666667,1.89088983050847,1.8452380952381,1.94083311404951,1.99,1.93508114856429,1.93508114856429,1.91095890410959,1.89043209876543,1.64968152866242
"85018","Phoenix","AZ","Phoenix, AZ","Maricopa",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27777777777778,1.25,1.18771305070657,1.18550992155053,1.1992,1.375,1.375,1.30156063988095,1.31346540178571,1.30857142857143,1.23571428571429,1.11842105263158,1.07121303560652,1.1926354679803
"87108","Albuquerque","NM","Albuquerque, NM","Bernalillo",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.788125,0.753099173553719,0.803341902313625,0.920054347826087,0.892971014492754,0.86875,0.890873015873016,0.875,0.883928571428571,0.901388888888889,0.901304347826087,0.9375,0.86875,0.86875,0.9,0.891666666666667,0.923844537815126,0.961538461538462
"85719","Tucson","AZ","Tucson, AZ","Pima",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09354099244876,1.04464285714286,0.929538461538462,0.957890070921986,1.00143575017947,0.994877803211927,1.00143575017947,0.995833333333333,1.00143575017947,1.1457670273711,1.13287904599659,1.05288461538462,1.05902777777778,0.9773280056009
"90813","Long Beach","CA","Los Angeles, CA","Los Angeles",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75712900930084,1.80305131761442,1.87235033259424,1.88470066518847,1.86915760869565,1.77222222222222,1.78611111111111,1.8,1.98717948717949,1.99,1.89473684210526,1.99166666666667,2,2.10935534591195,2.22222222222222
"19103","Philadelphia","PA","Philadelphia, PA","Philadelphia",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.30766574847664,2.37853880859665,2.51854020296643,2.53009259259259,2.55822560467056,2.46835443037975,2.52449612540879,2.4954954954955,2.58771929824561,2.61538461538462,2.59459459459459,2.57142857142857,2.59340659340659,2.31578947368421,2.453125,2.58269230769231,2.7197221513197,2.60260248733303,2.61757254721327,2.53261262346423
"70115","New Orleans","LA","New Orleans, LA","Orleans",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26401564537158,1.45454545454545,1.27272727272727,1.27272727272727,1.30733695652174,1.28469830335502,1.17954545454545,1.23809523809524,1.33333333333333,1.37994480220791,1.45227272727273,1.44166666666667,1.375,1.375,1.36875,1.30157342657343,1.28842707580092,1.2859477124183,1.3125,1.33333333333333,1.18906064209275,1.16666666666667,1.19858358117695,1.26136363636364,1.24826869806094,1.1603711087804
"60623","Chicago","IL","Chicago, IL","Cook",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961538461538462,0.962962962962963,0.941666666666667,0.989208633093525,1,0.994604316546763,0.976201338199513,1,1.04124579124579,1.01851851851852,1.06666666666667,1.08012820512821,1.045,1.07417582417582
"11106","New York","NY","New York, NY","Queens",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66666666666667,2.81746031746032,2.88278231000429,2.77222222222222,2.81801470588235,2.89444444444444,2.92307692307692,2.82352941176471,2.82142857142857,2.8,2.875,2.92307692307692,3.00472914875322,2.87840909090909,2.74916666666667,2.82692307692308,2.73076923076923,2.87979057591623,2.91666666666667,2.76523702031603,2.76923076923077,2.79473684210526,2.91666666666667,2.95227272727273,3
"10022","New York","NY","New York, NY","New York",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60097719869707,4.65989053948397,4.58666666666667,4.56309523809524,4.76083425078336,4.74175824175824,4.625,4.66165413533835,4.55,4.55086206896552,4.67494521548576,4.67299892353235,4.7630266075388,4.78385994087214,4.66753926701571,4.83333333333333,4.85543967880924,4.875,4.8,4.78888888888889,4.9,4.82352941176471,4.71944444444444,4.62068965517241,4.75,4.65,4.69121140142518,4.54545454545455,4.94836219775356,4.56190476190476,4.68122260774288,4.57380952380952,4.66666666666667,4.63157894736842,4.6875,4.73333333333333,4.87609649122807,4.625,4.625,4.59259259259259,4.58114035087719,4.56135778635779,4.52631578947368,4.5,4.58657407407407,4.77605321507761,4.85436893203883,4.7,4.64315789473684,4.59183673469388
"76542","Killeen","TX","Killeen, TX","Bell",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543055769592986,0.601092896174863,0.531127325482164,0.560607196401799,0.564525691699605,0.540842976534876,0.523696606013679,0.540019286403086,0.521051103368177,0.53236797274276,0.553806297656678,0.541808873720137,0.541808873720137,0.572916666666667,0.589983022071307,0.587142568016885,0.632546563904945,0.625,0.572916666666667,0.572916666666667
"33178","Doral","FL","Miami, FL","Miami-Dade",125,,,,,,1.18387370084835,1.19979134063641,1.19742990654206,1.20604587729632,1.21518987341772,1.21951219512195,1.22681468952468,1.22663551401869,1.22663551401869,1.26432165081395,1.24188311688312,1.25,1.26582278481013,1.27388535031847,1.27773465423158,1.29053606882859,1.26984126984127,1.2569506889761,1.27388535031847,1.29122870605292,1.29213483146067,1.29251700680272,1.30765572990965,1.32754421943092,1.33720930232558,1.31578947368421,1.33993271221532,1.36217384931105,1.38595603577686,1.35702370120023,1.34933978512261,1.3828431372549,1.37323943661972,1.35787567893784,1.36251032204789,1.37371334996881,1.39349701393497,1.33963750985028,1.34380016051364,1.37912385073012,1.39380530973451,1.35187421107513,1.31147540983607,1.34244926040592,1.4450426655831,1.48051111087657,1.42314990512334,1.44987572493786,1.51923299617856,1.51331719128329,1.57799819657349,1.53022857568312,1.53088616758159,1.53969449225473,1.52892561983471,1.46955913226032,1.45454545454545,1.42424242424242,1.37299775421271,1.50655814748355,1.50635327960889,1.55797101449275,1.51114649681529,1.48239340773552,1.51331719128329,1.52621101526211,1.58163265306122,1.57134707047904,1.64911066344602,1.63130019385212,1.60698023475445,1.61351717411102,1.61730474683242,1.61143690476276,1.61502966381015,1.53766055047878,1.55141843971631,1.57652358240594,1.61048689138577,1.5820698747528,1.51534679926377,1.51223184404929,1.51331719128329,1.52466367713004,1.5503571071821,1.57559280553709
"33180","Aventura","FL","Miami, FL","Miami-Dade",126,,,,,,,,,,,,1.45539906103286,1.54049295774648,1.54150306277091,1.53191489361702,1.46864447285823,1.53295834328002,1.58311345646438,1.58625871498716,1.58148404812397,1.61014739558424,1.58940397350993,1.62251655629139,1.5391380826737,1.54082562523452,1.59671848538008,1.66130760986066,1.66130760986066,1.68260631220258,1.69871794871795,1.69871794871795,1.71191337467463,1.69528371407517,1.70682730923695,1.70751333307507,1.70020120724346,1.73913043478261,1.73810981833027,1.73913043478261,1.80007448537378,1.84210526315789,1.88323917137476,1.83823529411765,1.83652141786739,1.82648401826484,1.82083899168223,1.80724890355508,1.83553597650514,1.83724574062561,1.87265917602996,1.82049110922947,1.82661410370918,1.81752114164905,1.82978723404255,1.81686046511628,1.89599133261105,1.86536604302378,1.8361581920904,1.78901348881021,1.8265878636017,1.84721617039228,1.83553597650514,1.83584708429777,1.81818181818182,1.79558404558405,1.82481751824818,1.78764897074756,1.80013251375248,1.83435827239556,1.79709451694614,1.81391678094484,1.77762763543128,1.78836309177679,1.85294117647059,1.8594982078853,1.84593906810036,1.85728250244379,1.84907322881912,1.86230248306998,1.88129908652712,1.85430463576159,1.85701021355617,1.84940877553015,1.84491978609626,1.83150183150183,1.82049110922947,1.82049110922947,1.83719674310402,1.83719674310402,1.86282811176969,1.86282811176969
"44118","Cleveland Heights","OH","Cleveland, OH","Cuyahoga",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.422207569712135,0.365085692802323,0.395114942528736,0.398530711444985,0.411320754716981,0.458333333333333,0.458333333333333,0.41023166023166,0.410776207474321,0.47242206235012,0.455426356589147,0.405313155136268,0.403253292136972,0.37037037037037,0.3725782414307,0.352554353899736
"02124","Boston","MA","Boston, MA","Suffolk",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60869565217391,1.55,1.6,1.68706293706294,1.62878787878788,1.71428571428571,1.55833333333333,1.52923076923077,1.53846153846154,1.61538461538462,1.75771166301663,1.90570175438596,1.83035714285714,1.91666666666667
"50613","Cedar Falls","IA","Waterloo, IA","Black Hawk",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.905701754385965,0.867708333333333,0.87890625,0.88496594551282,0.87890625,0.887096774193548,0.922190201729107,0.925925925925926,0.825757575757576,0.775988286969253,0.813492063492063,0.747817366682397
"98277","Oak Harbor","WA","Oak Harbor, WA","Island",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17521367521368,1.15,1.19024725274725,1.21690427698574,1.2,1.17647058823529,1.17647058823529,1.2,1.18333333333333,1.23684210526316,1.25,1.22666666666667,1.19024725274725,1.17647058823529,1.21428571428571,1.23863178060093,1.25,1.22048611111111,1.26470588235294,1.28165064102564
"80220","Denver","CO","Denver, CO","Denver",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66203059805285,1.71428571428571,1.71428571428571,1.7244094488189,1.7145856767904,1.72885375494071,1.7047619047619,1.62375,1.63636363636364,1.5015479876161,1.47004796473943,1.60909090909091,1.54166666666667,1.5948275862069,1.57676518883415,1.61417322834646,1.69117647058824,1.66988416988417,1.69747899159664
"59101","Billings","MT","Billings, MT","Yellowstone",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.818181818181818,0.877614795918367,0.875551470588235,0.85,0.872498539293018,0.928571428571429,0.873170731707317,0.85803952991453,0.85171568627451,0.873546511627907,0.830564784053156,0.795138888888889,0.8875,0.889358445361374,0.915080527086384,0.929454022988506,0.887784090909091,0.901388888888889,0.890674603174603,0.84541802832244
"23220","Richmond","VA","Richmond, VA","Richmond City",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19213032393521,1.24875,1.25053455473098,1.2847965738758,1.28947368421053,1.3325,1.19023668639053,1.3325,1.34228187919463,1.24,1.27105392156863,1.30769230769231,1.30769230769231,1.29294117647059,1.30769230769231,1.34217019133938,1.30434782608696,1.26
"92116","San Diego","CA","San Diego, CA","San Diego",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21666666666667,2.18875,2.23445595854922,2.17559523809524,2.33333333333333,2.46031746031746,2.44117647058824,2.24375,2.24375,2.32923143350604,2.19710195530726,2.246875,2.25,2.29166666666667,2.25,2.32843137254902,2.35714285714286,2.34632352941177,2.35714285714286,2.38095238095238
