"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-08-31,"95688","CA","Vallejo-Fairfield","Solano","Vacaville",2675,2302,-0.00130151843817787,-0.00389441800086543,0.0114235500878735,10620
2018-08-31,"33619","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Palm River-Clair Mel",2676,1193,0.000838926174496644,0.00252100840336134,0.039198606271777,9384
2018-08-31,"48071","MI","Detroit-Warren-Dearborn","Oakland","Madison Heights",2677,1238,0.000808407437348424,0.00978792822185971,0.0147540983606557,10074
2018-08-31,"94014","CA","San Francisco-Oakland-Hayward","San Mateo","Daly City",2678,3476,0.00144050705848459,0.00404390525707683,0.0199530516431925,9022
2018-08-31,"32571","FL","Pensacola-Ferry Pass-Brent","Santa Rosa","Pace",2679,1291,0.000775193798449612,0.00388802488335925,0.033626901521217,10116
2018-08-31,"93292","CA","Visalia-Porterville","Tulare","Visalia",2680,1289,0,-0.000775193798449612,0.0133647798742138,10514
2018-08-31,"37160","TN","Shelbyville","Bedford","Shelbyville",2681,1177,0.00598290598290598,0.0164075993091537,0.0315512708150745,10316
2018-08-31,"32958","FL","Sebastian-Vero Beach","Indian River","Sebastian",2682,1489,0.00134498991257566,0.00472334682860999,0.0650929899856938,11647
2018-08-31,"90068","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",2683,5149,-0.00135764158262219,-0.00367647058823529,-0.0199847735059003,6556
2018-08-31,"91505","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Burbank",2684,3137,0,0.00159642401021711,0.0142256708697058,7679
2018-08-31,"98370","WA","Bremerton-Silverdale","Kitsap","Poulsbo",2685,1896,0,-0.000527148128624143,-0.026694045174538,9884
2018-08-31,"92571","CA","Riverside-San Bernardino-Ontario","Riverside","Perris",2686,1740,0,0.000575043128234618,0.0406698564593301,11190
2018-08-31,"20170","VA","Washington-Arlington-Alexandria","Fairfax","Herndon",2687,2238,-0.000446627958910228,-0.00178412132024978,-0.0256856769699608,11115
2018-08-31,"20783","MD","Washington-Arlington-Alexandria","Prince Georges","Chillum",2688,1931,0.00155601659751037,0,0.00155601659751037,8124
2018-08-31,"67203","KS","Wichita","Sedgwick","Wichita",2689,791,0,0,-0.0050314465408805,9376
2018-08-31,"97211","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",2690,2002,-0.00149625935162095,-0.0103806228373702,-0.0666666666666667,11023
2018-08-31,"93012","CA","Oxnard-Thousand Oaks-Ventura","Ventura","Camarillo",2691,2740,0,0.0021945866861741,0.0121906169190986,11367
2018-08-31,"86001","AZ","Flagstaff","Coconino","Flagstaff",2692,1791,-0.0011154489682097,-0.00333889816360601,-0.0548812664907652,6304
2018-08-31,"21136","MD","Baltimore-Columbia-Towson","Baltimore","Reisterstown",2693,1785,0,0.00112170499158721,0.00790513833992095,11453
2018-08-31,"75077","TX","Dallas-Fort Worth-Arlington","Denton","Lewisville",2694,2045,-0.000488758553274682,0.000978952520802741,0.0291897332662305,11465
2018-08-31,"92867","CA","Los Angeles-Long Beach-Anaheim","Orange","Orange",2695,3142,-0.000318167356029271,-0.00127145581691036,-0.00285623611551888,10092
2018-08-31,"07740","NJ","New York-Newark-Jersey City","Monmouth","Long Branch",2696,2313,0.00173235166738848,0.00652741514360313,0.0225464190981432,8594
