,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
22,6122,8735 W Catherine Ave #5,1350.0,2.0,2.0,"Chicago, IL 60656",,7.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,350 Square Feet']",08/10/2018,,,&lpar;O'Hare&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1997', '57 days on Trulia', '1,350 sqft', '$184/sqft', '194 views', '$279/monthly HOA']",249000.0,,184.0,,,,https://www.trulia.com/p/il/chicago/8735-w-catherine-ave-5-chicago-il-60656--2104667763,194.0,1997.0,60656.0,59179,67330.0,27613,6122,"['4.1 km', '22.1 km', '0.1 km']",['26.3 km'],"['52 mins', '37 mins', '1 min']",['53 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9767583],[-87.8453474]
23,6123,5474 N Newland Ave,2446.0,3.0,3.0,"Chicago, IL 60656","['05/29/2014', '04/29/1996']",,"['Sold', 'Sold']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,446 Square Feet', 'Lot Size: 3598 sqft']",10/05/2018,3598.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1949', '<1 day on Trulia', '3598 sqft lot size', '2,446 sqft', '$153/sqft']",375000.0,"[['1996-04-29 00:00:00', 145000, 'Sold'], ['2014-05-29 00:00:00', 355000, 'Sold']]",153.0,"['$355,000', '$145,000']","['4 Bedrooms', '2.5 Bathrooms', 'Single-Family Home', '1,540 Square Feet', 'Lot Size: 3,600 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5474-n-newland-ave-chicago-il-60656--2104663310,,1949.0,60656.0,59179,67330.0,27613,6123,"['0.9 km', '19.6 km', '0.1 km']",['20.5 km'],"['11 mins', '33 mins', '1 min']",['44 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9808502],[-87.8000229]
24,6124,4857 N Harlem Ave #2B,900.0,1.0,2.0,"Chicago, IL 60656",,1.0,,"['2 Bedrooms', '1 Bathroom', 'Condo', '900 Square Feet']",09/21/2018,,,&lpar;Big Oaks&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1964', '41 days on Trulia', '900 sqft', '$166/sqft', '310 views', '$319/monthly HOA']",149250.0,,166.0,,,,https://www.trulia.com/p/il/chicago/4857-n-harlem-ave-2b-chicago-il-60656--2353583738,310.0,1964.0,60656.0,59179,67330.0,27613,6124,"['1.4 km', '19.6 km', '0.1 km']",['21.1 km'],"['18 mins', '33 mins', '1 min']",['51 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9698479],[-87.8066216]
25,6125,5073 N Olympia Ave,1390.0,2.0,3.0,"Chicago, IL 60656","['09/21/2018', '08/29/2018', '10/21/2017', '07/28/2017', '07/20/2017', '07/14/2017', '08/16/2016', '07/14/2016']",7.0,"['Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Posting removed', 'Price change', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,390 Square Feet', 'Lot Size: 7705 sqft']",09/21/2018,7705.0,sqft,&lpar;Oriole Park&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1953', '37 days on Trulia', '7705 sqft lot size', '1,390 sqft', '$248/sqft', '167 views']",344900.0,"[['2016-07-14 00:00:00', 400000, 'Listed for sale'], ['2016-08-16 00:00:00', 390000, 'Price change'], ['2017-07-14 00:00:00', 390000, 'Posting removed'], ['2017-07-20 00:00:00', 349900, 'Price change'], ['2017-07-28 00:00:00', 344900, 'Price change'], ['2017-10-21 00:00:00', 344900, 'Posting removed'], ['2018-08-29 00:00:00', 349900, 'Listed for sale'], ['2018-09-21 00:00:00', 344900, 'Price change']]",248.0,"['$344,900', '$349,900', '$344,900', '$344,900', '$349,900', '$390,000', '$390,000', '$400,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,390 Square Feet', 'Lot Size: 7,705 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5073-n-olympia-ave-chicago-il-60656--2104660115,167.0,1953.0,60656.0,59179,67330.0,27613,6125,"['1.7 km', '19.6 km', '0.1 km']",['21.4 km'],"['21 mins', '33 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.972992],[-87.8175014]
26,6126,7837 W Summerdale Ave,970.0,2.0,2.0,"Chicago, IL 60656","['08/29/2018', '10/11/2017']",7.0,"['Listed for sale', 'Sold']","['2 Bedrooms', '2 Bathrooms', 'Condo', '970 Square Feet']",08/29/2018,,,&lpar;Oriole Park&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1942', '37 days on Trulia', '970 sqft', '$309/sqft', '124 views']",299900.0,"[['2017-10-11 00:00:00', 130000, 'Sold'], ['2018-08-29 00:00:00', 299900, 'Listed for sale']]",309.0,"['$299,900', '$130,000']","['2 Bedrooms', '1 Bathroom', 'Townhouse', '1,120 Square Feet', 'Lot Size: 3,538 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7837-w-summerdale-ave-chicago-il-60656--2104665842,124.0,1942.0,60656.0,59179,67330.0,27613,6126,"['1.7 km', '19.6 km', '0.1 km']",['21.4 km'],"['22 mins', '33 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9768027],[-87.8233454]
27,6127,5218 N Nashville Ave,1710.0,3.0,5.0,"Chicago, IL 60656","['09/07/2018', '08/16/2018', '05/24/2018', '11/30/2017', '11/07/2017', '08/11/2017', '07/31/2017', '07/20/2017', '05/23/2017', '04/07/2017', '03/17/2017', '02/27/2017', '02/13/2017', '01/26/2017', '01/19/2017', '12/09/2005', '05/13/2003', '05/21/2001']",0.0,"['Price change', 'Listed for sale', 'Posting removed', 'Posting removed', 'Price change', 'Pending', 'Price change', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,710 Square Feet', 'Lot Size: 3720 sqft']",09/14/2018,3720.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1953', '50 days on Trulia', '3720 sqft lot size', '1,710 sqft', '$227/sqft', '157 views']",389000.0,"[['2001-05-21 00:00:00', 232500, 'Sold'], ['2003-05-13 00:00:00', 274500, 'Sold'], ['2005-12-09 00:00:00', 456000, 'Sold'], ['2017-01-19 00:00:00', 475000, 'Listed for sale'], ['2017-01-26 00:00:00', 472000, 'Price change'], ['2017-02-13 00:00:00', 467000, 'Price change'], ['2017-02-27 00:00:00', 460000, 'Price change'], ['2017-03-17 00:00:00', 450000, 'Price change'], ['2017-04-07 00:00:00', 440000, 'Price change'], ['2017-05-23 00:00:00', 430000, 'Price change'], ['2017-07-20 00:00:00', 430000, 'Posting removed'], ['2017-07-31 00:00:00', 399000, 'Price change'], ['2017-08-11 00:00:00', 399000, 'Pending'], ['2017-11-07 00:00:00', 397300, 'Price change'], ['2017-11-30 00:00:00', 397300, 'Posting removed'], ['2018-05-24 00:00:00', 320606, 'Posting removed'], ['2018-08-16 00:00:00', 419000, 'Listed for sale'], ['2018-09-07 00:00:00', 389000, 'Price change']]",227.0,"['$389,000', '$419,000', '$320,606', '$397,300', '$397,300', '$399,000', '$399,000', '$430,000', '$430,000', '$440,000', '$450,000', '$460,000', '$467,000', '$472,000', '$475,000', '$456,000', '$274,500', '$232,500']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,710 Square Feet', 'Lot Size: 3,720 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5218-n-nashville-ave-chicago-il-60656--2104661048,157.0,1953.0,60656.0,59179,67330.0,27613,6127,"['1.6 km', '19.6 km', '0.1 km']",['21.3 km'],"['21 mins', '33 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.976199],[-87.7915328]
28,6128,5555 N Cumberland Ave #901,1800.0,2.0,3.0,"Chicago, IL 60656",,3.0,,"['3 Bedrooms', '2 Bathrooms', 'Condo', '1,800 Square Feet']",10/02/2018,,,&lpar;O'Hare&rpar;,"['Condo', '3 Beds', '2 Baths', 'Built in 2000', '53 days on Trulia', '1,800 sqft', '$183/sqft', '238 views', '$381/monthly HOA']",330000.0,,183.0,,,,https://www.trulia.com/p/il/chicago/5555-n-cumberland-ave-901-chicago-il-60656--2104663909,238.0,2000.0,60656.0,59179,67330.0,27613,6128,"['2.9 km', '22.1 km', '0.1 km']",['25.0 km'],"['37 mins', '37 mins', '1 min']",['46 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.98081],[-87.836264]
29,6129,5445 N Natoma Ave,920.0,1.0,2.0,"Chicago, IL 60656","['09/17/2018', '08/18/2018', '05/10/2017', '06/29/2007']",8.0,"['Pending', 'Listed for sale', 'Posting removed', 'Sold']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '920 Square Feet', 'Lot Size: 4647 sqft']",10/05/2018,4647.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '2 Beds', '1 Bath', 'Built in 1947', '48 days on Trulia', '4647 sqft lot size', '920 sqft', '$248/sqft', '297 views']",228000.0,"[['2007-06-29 00:00:00', 330000, 'Sold'], ['2017-05-10 00:00:00', 222799, 'Posting removed'], ['2018-08-18 00:00:00', 228000, 'Listed for sale'], ['2018-09-17 00:00:00', 228000, 'Pending']]",248.0,"['$228,000', '$228,000', '$222,799', '$330,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '920 Square Feet', 'Lot Size: 4,650 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5445-n-natoma-ave-chicago-il-60656--2104663009,297.0,1947.0,60656.0,59179,67330.0,27613,6129,"['1.6 km', '19.6 km', '0.1 km']",['21.2 km'],"['21 mins', '33 mins', '1 min']",['53 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9805873],[-87.7925705]
30,6130,7508 W Foster Ave,2544.0,2.0,4.0,"Chicago, IL 60656","['08/20/2018', '08/07/2018', '07/14/2018']",3.0,"['Price change', 'Price change', 'Listed for sale']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,544 Square Feet', 'Lot Size: 3750 sqft']",09/22/2018,3750.0,sqft,&lpar;Oriole Park&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1987', '83 days on Trulia', '3750 sqft lot size', '2,544 sqft', '$141/sqft', '330 views']",359900.0,"[['2018-07-14 00:00:00', 399000, 'Listed for sale'], ['2018-08-07 00:00:00', 384900, 'Price change'], ['2018-08-20 00:00:00', 359900, 'Price change']]",141.0,"['$359,900', '$384,900', '$399,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,344 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7508-w-foster-ave-chicago-il-60656--2104665244,330.0,1987.0,60656.0,59179,67330.0,27613,6130,"['1.4 km', '19.6 km', '0.1 km']",['21.0 km'],"['17 mins', '33 mins', '1 min']",['50 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9743673],[-87.81491799999999]
31,6131,5151 N East River Rd #125,1000.0,2.0,2.0,"Chicago, IL 60656","['09/04/2018', '08/01/2018', '07/14/2018', '07/08/2018', '06/29/2018', '06/20/2016', '06/03/2016', '04/29/2016', '04/19/2016', '02/17/2003', '02/02/2001', '11/13/2000', '02/20/1996']",1.0,"['Listed for sale', 'Posting removed', 'Pending to active status', 'Pending', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Listed for sale', 'Sold', 'Sold', 'Sold', 'Sold']","['2 Bedrooms', '2 Bathrooms', 'Condo', '1,000 Square Feet']",09/04/2018,,,&lpar;O'Hare&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1977', '31 days on Trulia', '1,000 sqft', '$145/sqft', '664 views', '$255/monthly HOA']",145000.0,"[['1996-02-20 00:00:00', 86500, 'Sold'], ['2000-11-13 00:00:00', 128000, 'Sold'], ['2001-02-02 00:00:00', 128000, 'Sold'], ['2003-02-17 00:00:00', 159000, 'Sold'], ['2016-04-19 00:00:00', 117000, 'Listed for sale'], ['2016-04-29 00:00:00', 117000, 'Pending'], ['2016-06-03 00:00:00', 117000, 'Posting removed'], ['2016-06-20 00:00:00', 113000, 'Sold'], ['2018-06-29 00:00:00', 150000, 'Listed for sale'], ['2018-07-08 00:00:00', 150000, 'Pending'], ['2018-07-14 00:00:00', 150000, 'Pending to active status'], ['2018-08-01 00:00:00', 150000, 'Posting removed'], ['2018-09-04 00:00:00', 145000, 'Listed for sale']]",145.0,"['$145,000', '$150,000', '$150,000', '$150,000', '$150,000', '$113,000', '$117,000', '$117,000', '$117,000', '$159,000', '$128,000', '$128,000', '$86,500']","['Condo', 'Lot Size: 1.49 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/5151-n-east-river-rd-125-chicago-il-60656--2104660721,664.0,1977.0,60656.0,59179,67330.0,27613,6131,"['4.2 km', '22.1 km', '0.1 km']",['26.4 km'],"['52 mins', '37 mins', '1 min']",['58 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.973217],[-87.8463185]
32,6132,5119 N Nashville Ave,1440.0,2.0,3.0,"Chicago, IL 60656","['06/18/2018', '06/14/2018', '10/12/2017', '10/05/2017', '09/14/2017', '09/11/2017', '08/08/2017', '07/27/2017', '07/18/2017', '07/12/2017', '07/06/2017', '06/16/2017', '04/05/2017']",0.0,"['Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Sold', 'Pending to active status', 'Pending', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,440 Square Feet', 'Lot Size: 5000 sqft']",09/27/2018,5000.0,sqft,&lpar;Big Oaks&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1942', '10 days on Trulia', '5000 sqft lot size', '1,440 sqft', '$243/sqft', '214 views']",349900.0,"[['2017-04-05 00:00:00', 50000, 'Sold'], ['2017-06-16 00:00:00', 259000, 'Listed for sale'], ['2017-07-06 00:00:00', 257000, 'Price change'], ['2017-07-12 00:00:00', 242000, 'Price change'], ['2017-07-18 00:00:00', 238000, 'Price change'], ['2017-07-27 00:00:00', 238000, 'Pending'], ['2017-08-08 00:00:00', 238000, 'Pending to active status'], ['2017-09-11 00:00:00', 185000, 'Sold'], ['2017-09-14 00:00:00', 238000, 'Pending'], ['2017-10-05 00:00:00', 238000, 'Posting removed'], ['2017-10-12 00:00:00', 185000, 'Sold'], ['2018-06-14 00:00:00', 349900, 'Listed for sale'], ['2018-06-18 00:00:00', 349900, 'Posting removed']]",243.0,"['$349,900', '$349,900', '$185,000', '$238,000', '$238,000', '$185,000', '$238,000', '$238,000', '$238,000', '$242,000', '$257,000', '$259,000', '$50,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '960 Square Feet', 'Lot Size: 4,774 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5119-n-nashville-ave-chicago-il-60656--2104660392,214.0,1942.0,60656.0,59179,67330.0,27613,6132,"['0.4 km', '1.5 km', '35 m', '19.6 km', '0.1 km']",['21.6 km'],"['6 mins', '5 mins', '1 min', '33 mins', '1 min']",['49 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Higgins', 'Blue Line']",[41.9744141],[-87.7914797]
33,6133,4462 N Reserve Ave,1567.0,3.0,3.0,"Chicago, IL 60656",['08/17/2018'],9.0,['Listed for sale'],"['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,567 Square Feet', 'Lot Size: 6446 sqft']",10/02/2018,6446.0,sqft,&lpar;Schorsch Forest View&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1957', '49 days on Trulia', '6446 sqft lot size', '1,567 sqft', '$268/sqft', '154 views']",419900.0,"[['2018-08-17 00:00:00', 429000, 'Listed for sale']]",268.0,"['$429,000']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,567 Square Feet', 'Lot Size: 6,445 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4462-n-reserve-ave-chicago-il-60656--2104658119,154.0,1957.0,60656.0,59179,67330.0,27613,6133,"['0.7 km', '2.5 km', '6 m', '22.1 km', '0.1 km']",['25.4 km'],"['8 mins', '6 mins', '1 min', '37 mins', '1 min']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Cumberland - 5th Avenue', 'Blue Line']",[41.96099239999999],[-87.8439132]
34,6134,7036 W Foster Ave,4800.0,4.0,7.0,"Chicago, IL 60656","['08/08/2018', '07/13/2018', '10/07/1998', '05/15/1996']",4.0,"['Price change', 'Listed for sale', 'Sold', 'Sold']","['7 Bedrooms', '4 Bathrooms', 'Single-Family Home', '4,800 Square Feet', 'Lot Size: 5950 sqft']",08/08/2018,5950.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '7 Beds', '4 Baths', 'Built in 2000', '84 days on Trulia', '5950 sqft lot size', '4,800 sqft', '$135/sqft', '430 views']",649000.0,"[['1996-05-15 00:00:00', 115000, 'Sold'], ['1998-10-07 00:00:00', 367000, 'Sold'], ['2018-07-13 00:00:00', 669000, 'Listed for sale'], ['2018-08-08 00:00:00', 649000, 'Price change']]",135.0,"['$649,000', '$669,000', '$367,000', '$115,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,880 Square Feet', 'Lot Size: 5,950 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7036-w-foster-ave-chicago-il-60656--2104664636,430.0,2000.0,60656.0,59179,67330.0,27613,6134,"['1.0 km', '19.6 km', '0.1 km']",['20.6 km'],"['13 mins', '33 mins', '1 min']",['46 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9755623],[-87.8038784]
35,6135,4816 N New England Ave,1452.0,2.0,4.0,"Chicago, IL 60656","['08/06/2018', '10/11/2015', '11/14/2014', '09/25/2014']",0.0,"['Listed for sale', 'Posting removed', 'Price change', 'Listed for sale']","['4 Bedrooms', '2 Bathrooms', 'Mobile/Manufactured', '1,452 Square Feet', 'Lot Size: 1450 sqft']",08/06/2018,1450.0,sqft,&lpar;Big Oaks&rpar;,"['Mobile/Manufactured', '4 Beds', '2 Baths', 'Built in 1956', '60 days on Trulia', '1450 sqft lot size', '1,452 sqft', '$220/sqft', '53 views']",319900.0,"[['2014-09-25 00:00:00', 299900, 'Listed for sale'], ['2014-11-14 00:00:00', 294900, 'Price change'], ['2015-10-11 00:00:00', 294900, 'Posting removed'], ['2018-08-06 00:00:00', 319900, 'Listed for sale']]",220.0,"['$319,900', '$294,900', '$294,900', '$299,900']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,452 Square Feet', 'Lot Size: 4,521 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4816-n-new-england-ave-chicago-il-60656--921475,53.0,1956.0,60656.0,59179,67330.0,27613,6135,"['1.4 km', '0.9 km', '35 m', '19.6 km', '0.1 km']",['22.0 km'],"['18 mins', '3 mins', '1 min', '33 mins', '1 min']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Higgins', 'Blue Line']",[41.9688303],[-87.7989642]
36,6136,5304 N New England Ave,1000.0,2.0,3.0,"Chicago, IL 60656","['09/12/2018', '09/07/2018', '08/29/2018', '08/20/2018', '08/13/2018', '08/05/2018', '12/13/2017', '11/30/2017', '10/26/2017', '10/17/2017', '10/07/2017']",1.0,"['Pending to active status', 'Pending', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Price change', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,000 Square Feet', 'Lot Size: 3720 sqft']",10/02/2018,3720.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1944', '61 days on Trulia', '3720 sqft lot size', '1,000 sqft', '$398/sqft', '522 views']",397690.0,"[['2017-10-07 00:00:00', 259000, 'Listed for sale'], ['2017-10-17 00:00:00', 245000, 'Price change'], ['2017-10-26 00:00:00', 245000, 'Pending'], ['2017-11-30 00:00:00', 245000, 'Posting removed'], ['2017-12-13 00:00:00', 230500, 'Sold'], ['2018-08-05 00:00:00', 397700, 'Listed for sale'], ['2018-08-13 00:00:00', 397695, 'Price change'], ['2018-08-20 00:00:00', 397690, 'Price change'], ['2018-08-29 00:00:00', 397700, 'Price change'], ['2018-09-07 00:00:00', 397700, 'Pending'], ['2018-09-12 00:00:00', 397700, 'Pending to active status']]",398.0,"['$397,700', '$397,700', '$397,700', '$397,690', '$397,695', '$397,700', '$230,500', '$245,000', '$245,000', '$245,000', '$259,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,800 Square Feet', 'Lot Size: 3,720 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5304-n-new-england-ave-chicago-il-60656--2104661539,522.0,1944.0,60656.0,59179,67330.0,27613,6136,"['1.1 km', '19.6 km', '0.1 km']",['20.7 km'],"['14 mins', '33 mins', '1 min']",['47 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9773815],[-87.7987885]
37,6137,8748 W Summerdale Ave #6E,1000.0,2.0,2.0,"Chicago, IL 60656","['08/30/2018', '08/30/2018', '08/06/2018']",0.0,"['Price change', 'Price change', 'Listed for sale']","['2 Bedrooms', '2 Bathrooms', 'Condo', '1,000 Square Feet']",10/02/2018,,,&lpar;O'Hare&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1977', '60 days on Trulia', '1,000 sqft', '$144/sqft', '529 views', '$360/monthly HOA']",143900.0,"[['2018-08-06 00:00:00', 159900, 'Listed for sale'], ['2018-08-30 00:00:00', 149900, 'Price change'], ['2018-08-30 00:00:00', 154900, 'Price change']]",144.0,"['$149,900', '$154,900', '$159,900']","['Condo', 'Lot Size: 0.63 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/8748-w-summerdale-ave-6e-chicago-il-60656--2104667828,529.0,1977.0,60656.0,59179,67330.0,27613,6137,"['4.2 km', '22.1 km', '0.1 km']",['26.4 km'],"['54 mins', '37 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9760178],[-87.84595379999999]
38,6138,6907 W Farragut Ave,1000.0,1.0,2.0,"Chicago, IL 60656","['09/14/2018', '07/05/2018']",2.0,"['Price change', 'Listed for sale']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,000 Square Feet', 'Lot Size: 2500 sqft']",09/14/2018,2500.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '2 Beds', '1 Bath', 'Built in 1927', '92 days on Trulia', '2500 sqft lot size', '1,000 sqft', '$260/sqft', '121 views']",259900.0,"[['2018-07-05 00:00:00', 270000, 'Listed for sale'], ['2018-09-14 00:00:00', 259900, 'Price change']]",260.0,"['$259,900', '$270,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '816 Square Feet', 'Lot Size: 2,500 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6907-w-farragut-ave-chicago-il-60656--1201077,121.0,1927.0,60656.0,59179,67330.0,27613,6138,"['1.1 km', '19.6 km', '0.1 km']",['20.8 km'],"['15 mins', '33 mins', '1 min']",['48 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.976339],[-87.80017629999999]
39,6139,7654 W Berwyn Ave,1200.0,2.0,2.0,"Chicago, IL 60656",,9.0,,"['2 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,200 Square Feet', 'Lot Size: 0.25 acres']",09/06/2018,0.25,acres,&lpar;Oriole Park&rpar;,"['Single-Family Home', '2 Beds', '2 Baths', 'Built in 1942', '29 days on Trulia', '0.25 acres lot size', '1,200 sqft', '$350/sqft', '63 views']",419900.0,,350.0,,,,https://www.trulia.com/p/il/chicago/7654-w-berwyn-ave-chicago-il-60656--2104665440,63.0,1942.0,60656.0,59179,67330.0,27613,6139,"['1.5 km', '19.6 km', '0.1 km']",['21.1 km'],"['19 mins', '33 mins', '1 min']",['51 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9760873],[-87.81900120000002]
40,6140,8527 W Winona St,2650.0,3.0,3.0,"Chicago, IL 60656","['09/15/2018', '12/31/2008', '10/07/2008', '07/24/2008', '07/08/2008', '06/05/2008']",0.0,"['Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Listed for sale']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,650 Square Feet', 'Lot Size: 5000 sqft']",09/15/2018,5000.0,sqft,&lpar;O'Hare&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1962', '20 days on Trulia', '5000 sqft lot size', '2,650 sqft', '$168/sqft', '47 views']",445000.0,"[['2008-06-05 00:00:00', 415000, 'Listed for sale'], ['2008-07-08 00:00:00', 408000, 'Price change'], ['2008-07-24 00:00:00', 400000, 'Price change'], ['2008-10-07 00:00:00', 385000, 'Price change'], ['2008-12-31 00:00:00', 385000, 'Posting removed'], ['2018-09-15 00:00:00', 445000, 'Listed for sale']]",168.0,"['$445,000', '$385,000', '$385,000', '$400,000', '$408,000', '$415,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,352 Square Feet', 'Lot Size: 5,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/8527-w-winona-st-chicago-il-60656--2104667058,47.0,1962.0,60656.0,59179,67330.0,27613,6140,"['4.0 km', '22.1 km', '0.1 km']",['26.2 km'],"['51 mins', '37 mins', '1 min']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9723227],[-87.8395159]
